stage_history_id,opp_id,stage,entered_at,exited_at,days_in_stage
7320,1993,Proposal,2023-06-23T00:00:00,,
7321,1994,Prospecting,2023-12-03T00:00:00,2023-12-11T00:00:00,8
7322,1994,Discovery,2023-12-11T00:00:00,2023-12-30T00:00:00,19
7323,1994,Qualification,2023-12-30T00:00:00,,
7324,1995,Prospecting,2024-12-10T00:00:00,2024-12-16T00:00:00,6
7325,1995,Discovery,2024-12-16T00:00:00,,
7326,1996,Prospecting,2024-12-06T00:00:00,2024-12-23T00:00:00,17
7327,1996,Discovery,2024-12-23T00:00:00,,
7328,1997,Prospecting,2024-07-11T00:00:00,,
7329,1998,Prospecting,2024-03-10T00:00:00,2024-04-17T00:00:00,38
7330,1998,Discovery,2024-04-17T00:00:00,2024-05-14T00:00:00,27
7331,1998,Qualification,2024-05-14T00:00:00,2024-06-22T00:00:00,39
7332,1998,Proposal,2024-06-22T00:00:00,2024-07-10T00:00:00,18
7333,1998,Negotiation,2024-07-10T00:00:00,2024-08-02T00:00:00,23
7334,1998,Closed Won,2024-08-02T00:00:00,2024-09-13T00:00:00,42
7335,1998,Closed Lost,2024-09-13T00:00:00,2024-09-13T00:00:00,0
7336,1999,Prospecting,2024-10-07T00:00:00,2024-10-21T00:00:00,14
7337,1999,Discovery,2024-10-21T00:00:00,2024-11-11T00:00:00,21
7338,1999,Qualification,2024-11-11T00:00:00,,
7339,2000,Prospecting,2022-12-08T00:00:00,2022-12-14T00:00:00,6
7340,2000,Discovery,2022-12-14T00:00:00,2023-01-12T00:00:00,29
7341,2000,Qualification,2023-01-12T00:00:00,2023-01-17T00:00:00,5
7342,2000,Proposal,2023-01-17T00:00:00,,
7343,2001,Prospecting,2024-09-07T00:00:00,2024-09-22T00:00:00,15
7344,2001,Discovery,2024-09-22T00:00:00,2024-10-09T00:00:00,17
7345,2001,Qualification,2024-10-09T00:00:00,,
7346,2002,Prospecting,2024-02-09T00:00:00,2024-02-16T00:00:00,7
7347,2002,Discovery,2024-02-16T00:00:00,2024-03-08T00:00:00,21
7348,2002,Qualification,2024-03-08T00:00:00,,
7349,2003,Prospecting,2024-01-25T00:00:00,2024-02-12T00:00:00,18
7350,2003,Discovery,2024-02-12T00:00:00,2024-02-19T00:00:00,7
7351,2003,Qualification,2024-02-19T00:00:00,,
7352,2004,Prospecting,2023-01-30T00:00:00,2023-02-09T00:00:00,10
7353,2004,Discovery,2023-02-09T00:00:00,2023-02-25T00:00:00,16
7354,2004,Qualification,2023-02-25T00:00:00,2023-03-17T00:00:00,20
7355,2004,Proposal,2023-03-17T00:00:00,,
7356,2005,Prospecting,2022-11-09T00:00:00,2022-11-27T00:00:00,18
7357,2005,Discovery,2022-11-27T00:00:00,2023-01-12T00:00:00,46
7358,2005,Qualification,2023-01-12T00:00:00,2023-02-13T00:00:00,32
7359,2005,Proposal,2023-02-13T00:00:00,2023-03-04T00:00:00,19
7360,2005,Negotiation,2023-03-04T00:00:00,2023-03-16T00:00:00,12
7361,2005,Closed Won,2023-03-16T00:00:00,2023-03-16T00:00:00,0
7362,2006,Prospecting,2023-08-08T00:00:00,2023-08-19T00:00:00,11
7363,2006,Discovery,2023-08-19T00:00:00,2023-09-01T00:00:00,13
7364,2006,Qualification,2023-09-01T00:00:00,,
7365,2007,Prospecting,2024-09-27T00:00:00,2024-10-07T00:00:00,10
7366,2007,Discovery,2024-10-07T00:00:00,2024-10-30T00:00:00,23
7367,2007,Qualification,2024-10-30T00:00:00,,
7368,2008,Prospecting,2021-10-14T00:00:00,2021-10-25T00:00:00,11
7369,2008,Discovery,2021-10-25T00:00:00,2021-11-17T00:00:00,23
7370,2008,Qualification,2021-11-17T00:00:00,,
7371,2009,Prospecting,2024-12-08T00:00:00,2024-12-11T00:00:00,3
7372,2009,Discovery,2024-12-11T00:00:00,2024-12-17T00:00:00,6
7373,2009,Qualification,2024-12-17T00:00:00,2024-12-19T00:00:00,2
7374,2009,Proposal,2024-12-19T00:00:00,2024-12-20T00:00:00,1
7375,2009,Negotiation,2024-12-20T00:00:00,2024-12-26T00:00:00,6
7376,2009,Closed Won,2024-12-26T00:00:00,2024-12-27T00:00:00,1
7377,2009,Closed Lost,2024-12-27T00:00:00,2024-12-27T00:00:00,0
7378,2010,Prospecting,2024-11-15T00:00:00,2024-11-24T00:00:00,9
7379,2010,Discovery,2024-11-24T00:00:00,2024-11-29T00:00:00,5
7380,2010,Qualification,2024-11-29T00:00:00,2024-12-09T00:00:00,10
7381,2010,Proposal,2024-12-09T00:00:00,2024-12-13T00:00:00,4
7382,2010,Negotiation,2024-12-13T00:00:00,2024-12-29T00:00:00,16
7383,2010,Closed Won,2024-12-29T00:00:00,2024-12-29T00:00:00,0
7384,113,Prospecting,2024-12-30T00:00:00,2025-01-05T00:00:00,6
7385,113,Discovery,2025-01-05T00:00:00,,
7386,2012,Prospecting,2022-05-29T00:00:00,2022-06-03T00:00:00,5
7387,2012,Discovery,2022-06-03T00:00:00,2022-06-20T00:00:00,17
7388,2012,Qualification,2022-06-20T00:00:00,,
7389,2013,Prospecting,2024-02-11T00:00:00,2024-02-22T00:00:00,11
7390,2013,Discovery,2024-02-22T00:00:00,2024-03-03T00:00:00,10
7391,2013,Qualification,2024-03-03T00:00:00,,
7392,2014,Prospecting,2024-12-01T00:00:00,2024-12-12T00:00:00,11
7393,2014,Discovery,2024-12-12T00:00:00,2025-01-02T00:00:00,21
7394,2014,Qualification,2025-01-02T00:00:00,,
7395,2015,Prospecting,2024-10-08T00:00:00,2024-10-18T00:00:00,10
7396,2015,Discovery,2024-10-18T00:00:00,2024-11-11T00:00:00,24
7397,2015,Qualification,2024-11-11T00:00:00,2024-11-22T00:00:00,11
7398,2015,Proposal,2024-11-22T00:00:00,2024-12-03T00:00:00,11
7399,2015,Negotiation,2024-12-03T00:00:00,,
7400,2016,Prospecting,2024-10-16T00:00:00,2024-10-30T00:00:00,14
7401,2016,Discovery,2024-10-30T00:00:00,,
7402,2017,Prospecting,2024-07-05T00:00:00,2024-07-15T00:00:00,10
7403,2017,Discovery,2024-07-15T00:00:00,,
7404,2018,Prospecting,2024-11-06T00:00:00,,
7405,2019,Prospecting,2021-12-07T00:00:00,2021-12-19T00:00:00,12
7406,2019,Discovery,2021-12-19T00:00:00,2022-01-09T00:00:00,21
7407,2019,Qualification,2022-01-09T00:00:00,2022-01-31T00:00:00,22
7408,2019,Proposal,2022-01-31T00:00:00,2022-02-07T00:00:00,7
7409,2019,Negotiation,2022-02-07T00:00:00,,
7410,2020,Prospecting,2023-08-13T00:00:00,,
7411,2021,Prospecting,2024-09-28T00:00:00,2024-10-04T00:00:00,6
7412,2021,Discovery,2024-10-04T00:00:00,2024-10-17T00:00:00,13
7413,2021,Qualification,2024-10-17T00:00:00,2024-11-04T00:00:00,18
7414,2021,Proposal,2024-11-04T00:00:00,,
7415,2022,Prospecting,2024-12-15T00:00:00,2024-12-19T00:00:00,4
7416,2022,Discovery,2024-12-19T00:00:00,2025-01-15T00:00:00,27
7417,2022,Qualification,2025-01-15T00:00:00,,
7418,2023,Prospecting,2024-12-23T00:00:00,2024-12-24T00:00:00,1
7419,2023,Discovery,2024-12-24T00:00:00,2024-12-25T00:00:00,1
7420,2023,Qualification,2024-12-25T00:00:00,2024-12-26T00:00:00,1
7421,2023,Proposal,2024-12-26T00:00:00,2024-12-27T00:00:00,1
7422,2023,Negotiation,2024-12-27T00:00:00,2024-12-29T00:00:00,2
7423,2023,Closed Won,2024-12-29T00:00:00,2024-12-30T00:00:00,1
7424,2023,Closed Lost,2024-12-30T00:00:00,2024-12-30T00:00:00,0
7425,2024,Prospecting,2024-03-17T00:00:00,2024-04-19T00:00:00,33
7426,2024,Discovery,2024-04-19T00:00:00,2024-05-12T00:00:00,23
7427,2024,Qualification,2024-05-12T00:00:00,2024-05-24T00:00:00,12
7428,2024,Proposal,2024-05-24T00:00:00,2024-06-06T00:00:00,13
7429,2024,Negotiation,2024-06-06T00:00:00,2024-06-20T00:00:00,14
7430,2024,Closed Won,2024-06-20T00:00:00,2024-07-14T00:00:00,24
7431,2024,Closed Lost,2024-07-14T00:00:00,2024-07-14T00:00:00,0
7432,2025,Prospecting,2024-04-18T00:00:00,2024-05-04T00:00:00,16
7433,2025,Discovery,2024-05-04T00:00:00,2024-05-19T00:00:00,15
7434,2025,Qualification,2024-05-19T00:00:00,2024-06-10T00:00:00,22
7435,2025,Proposal,2024-06-10T00:00:00,2024-06-22T00:00:00,12
7436,2025,Negotiation,2024-06-22T00:00:00,,
7437,2026,Prospecting,2024-08-14T00:00:00,2024-08-27T00:00:00,13
7438,2026,Discovery,2024-08-27T00:00:00,2024-09-17T00:00:00,21
7439,2026,Qualification,2024-09-17T00:00:00,,
7440,2027,Prospecting,2024-11-28T00:00:00,2024-12-01T00:00:00,3
7441,2027,Discovery,2024-12-01T00:00:00,2024-12-06T00:00:00,5
7442,2027,Qualification,2024-12-06T00:00:00,2024-12-09T00:00:00,3
7443,2027,Proposal,2024-12-09T00:00:00,2024-12-15T00:00:00,6
7444,2027,Negotiation,2024-12-15T00:00:00,2024-12-28T00:00:00,13
7445,2027,Closed Won,2024-12-28T00:00:00,2024-12-28T00:00:00,0
7446,2028,Prospecting,2024-08-02T00:00:00,2024-08-07T00:00:00,5
7447,2028,Discovery,2024-08-07T00:00:00,,
7448,2029,Prospecting,2024-09-15T00:00:00,2024-09-26T00:00:00,11
7449,2029,Discovery,2024-09-26T00:00:00,2024-10-10T00:00:00,14
7450,2029,Qualification,2024-10-10T00:00:00,2024-11-02T00:00:00,23
7451,2029,Proposal,2024-11-02T00:00:00,,
7452,2030,Prospecting,2023-10-30T00:00:00,2023-11-21T00:00:00,22
7453,2030,Discovery,2023-11-21T00:00:00,2023-12-26T00:00:00,35
7454,2030,Qualification,2023-12-26T00:00:00,2024-01-09T00:00:00,14
7455,2030,Proposal,2024-01-09T00:00:00,2024-01-17T00:00:00,8
7456,2030,Negotiation,2024-01-17T00:00:00,2024-02-23T00:00:00,37
7457,2030,Closed Won,2024-02-23T00:00:00,2024-03-14T00:00:00,20
7458,2030,Closed Lost,2024-03-14T00:00:00,2024-03-14T00:00:00,0
7459,2031,Prospecting,2024-07-17T00:00:00,2024-07-27T00:00:00,10
7460,2031,Discovery,2024-07-27T00:00:00,2024-07-31T00:00:00,4
7461,2031,Qualification,2024-07-31T00:00:00,2024-08-12T00:00:00,12
7462,2031,Proposal,2024-08-12T00:00:00,2024-08-20T00:00:00,8
7463,2031,Negotiation,2024-08-20T00:00:00,2024-09-01T00:00:00,12
7464,2031,Closed Won,2024-09-01T00:00:00,2024-09-13T00:00:00,12
7465,2031,Closed Lost,2024-09-13T00:00:00,2024-09-13T00:00:00,0
7466,2032,Prospecting,2024-07-28T00:00:00,2024-08-06T00:00:00,9
7467,2032,Discovery,2024-08-06T00:00:00,2024-08-26T00:00:00,20
7468,2032,Qualification,2024-08-26T00:00:00,,
7469,2033,Prospecting,2024-12-27T00:00:00,2024-12-28T00:00:00,1
7470,2033,Discovery,2024-12-28T00:00:00,2024-12-29T00:00:00,1
7471,2033,Qualification,2024-12-29T00:00:00,2024-12-30T00:00:00,1
7472,2033,Proposal,2024-12-30T00:00:00,2024-12-31T00:00:00,1
7473,2033,Negotiation,2024-12-31T00:00:00,2025-01-01T00:00:00,1
7474,2033,Closed Won,2025-01-01T00:00:00,2025-01-02T00:00:00,1
7475,2033,Closed Lost,2025-01-02T00:00:00,2025-01-02T00:00:00,0
7476,2034,Prospecting,2023-05-17T00:00:00,2023-05-25T00:00:00,8
7477,2034,Discovery,2023-05-25T00:00:00,2023-06-22T00:00:00,28
7478,2034,Qualification,2023-06-22T00:00:00,,
7479,2035,Prospecting,2024-11-21T00:00:00,2024-12-03T00:00:00,12
7480,2035,Discovery,2024-12-03T00:00:00,2024-12-14T00:00:00,11
7481,2035,Qualification,2024-12-14T00:00:00,2024-12-24T00:00:00,10
7482,2035,Proposal,2024-12-24T00:00:00,,
7483,2036,Prospecting,2023-05-09T00:00:00,2023-06-11T00:00:00,33
7484,2036,Discovery,2023-06-11T00:00:00,2023-07-06T00:00:00,25
7485,2036,Qualification,2023-07-06T00:00:00,2023-07-18T00:00:00,12
7486,2036,Proposal,2023-07-18T00:00:00,2023-07-30T00:00:00,12
7487,2036,Negotiation,2023-07-30T00:00:00,2023-09-05T00:00:00,37
7488,2036,Closed Won,2023-09-05T00:00:00,2023-09-16T00:00:00,11
7489,2036,Closed Lost,2023-09-16T00:00:00,2023-09-16T00:00:00,0
7490,2037,Prospecting,2024-04-05T00:00:00,2024-04-12T00:00:00,7
7491,2037,Discovery,2024-04-12T00:00:00,,
7492,2038,Prospecting,2023-11-02T00:00:00,2023-11-20T00:00:00,18
7493,2038,Discovery,2023-11-20T00:00:00,2023-12-10T00:00:00,20
7494,2038,Qualification,2023-12-10T00:00:00,2023-12-17T00:00:00,7
7495,2038,Proposal,2023-12-17T00:00:00,,
7496,2039,Prospecting,2021-05-15T00:00:00,2021-05-24T00:00:00,9
7497,2039,Discovery,2021-05-24T00:00:00,2021-06-06T00:00:00,13
7498,2039,Qualification,2021-06-06T00:00:00,2021-06-27T00:00:00,21
7499,2039,Proposal,2021-06-27T00:00:00,,
7500,2040,Prospecting,2024-10-06T00:00:00,2024-10-17T00:00:00,11
7501,2040,Discovery,2024-10-17T00:00:00,2024-10-24T00:00:00,7
7502,2040,Qualification,2024-10-24T00:00:00,,
7503,2041,Prospecting,2020-12-24T00:00:00,2020-12-31T00:00:00,7
7504,2041,Discovery,2020-12-31T00:00:00,2021-01-24T00:00:00,24
7505,2041,Qualification,2021-01-24T00:00:00,2021-02-01T00:00:00,8
7506,2041,Proposal,2021-02-01T00:00:00,2021-02-09T00:00:00,8
7507,2041,Negotiation,2021-02-09T00:00:00,2021-03-07T00:00:00,26
7508,2041,Closed Won,2021-03-07T00:00:00,2021-03-26T00:00:00,19
7509,2041,Closed Lost,2021-03-26T00:00:00,2021-03-26T00:00:00,0
7510,2042,Prospecting,2022-07-16T00:00:00,,
7511,2043,Prospecting,2020-10-05T00:00:00,2020-10-13T00:00:00,8
7512,2043,Discovery,2020-10-13T00:00:00,2020-11-12T00:00:00,30
7513,2043,Qualification,2020-11-12T00:00:00,2020-12-06T00:00:00,24
7514,2043,Proposal,2020-12-06T00:00:00,2020-12-21T00:00:00,15
7515,2043,Negotiation,2020-12-21T00:00:00,2021-01-26T00:00:00,36
7516,2043,Closed Won,2021-01-26T00:00:00,2021-02-07T00:00:00,12
7517,2043,Closed Lost,2021-02-07T00:00:00,2021-02-07T00:00:00,0
7518,2044,Prospecting,2024-03-09T00:00:00,,
7519,2045,Prospecting,2024-05-11T00:00:00,2024-05-29T00:00:00,18
7520,2045,Discovery,2024-05-29T00:00:00,2024-06-19T00:00:00,21
7521,2045,Qualification,2024-06-19T00:00:00,2024-07-09T00:00:00,20
7522,2045,Proposal,2024-07-09T00:00:00,2024-07-14T00:00:00,5
7523,2045,Negotiation,2024-07-14T00:00:00,,
7524,2046,Prospecting,2023-02-07T00:00:00,2023-02-22T00:00:00,15
7525,2046,Discovery,2023-02-22T00:00:00,2023-03-13T00:00:00,19
7526,2046,Qualification,2023-03-13T00:00:00,2023-03-29T00:00:00,16
7527,2046,Proposal,2023-03-29T00:00:00,,
7528,2047,Prospecting,2024-12-10T00:00:00,2024-12-24T00:00:00,14
7529,2047,Discovery,2024-12-24T00:00:00,2025-01-09T00:00:00,16
7530,2047,Qualification,2025-01-09T00:00:00,,
7531,2048,Prospecting,2024-10-05T00:00:00,2024-10-22T00:00:00,17
7532,2048,Discovery,2024-10-22T00:00:00,,
7533,2049,Prospecting,2024-12-24T00:00:00,2024-12-30T00:00:00,6
7534,2049,Discovery,2024-12-30T00:00:00,2025-01-17T00:00:00,18
7535,2049,Qualification,2025-01-17T00:00:00,,
7536,2050,Prospecting,2024-01-29T00:00:00,2024-02-18T00:00:00,20
7537,2050,Discovery,2024-02-18T00:00:00,2024-02-25T00:00:00,7
7538,2050,Qualification,2024-02-25T00:00:00,2024-03-13T00:00:00,17
7539,2050,Proposal,2024-03-13T00:00:00,,
7540,2051,Prospecting,2024-10-13T00:00:00,2024-10-26T00:00:00,13
7541,2051,Discovery,2024-10-26T00:00:00,,
7542,2052,Prospecting,2024-02-09T00:00:00,2024-02-27T00:00:00,18
7543,2052,Discovery,2024-02-27T00:00:00,,
7544,2053,Prospecting,2024-08-22T00:00:00,2024-09-07T00:00:00,16
7545,2053,Discovery,2024-09-07T00:00:00,2024-09-27T00:00:00,20
7546,2053,Qualification,2024-09-27T00:00:00,2024-10-07T00:00:00,10
7547,2053,Proposal,2024-10-07T00:00:00,2024-10-13T00:00:00,6
7548,2053,Negotiation,2024-10-13T00:00:00,,
7549,2054,Prospecting,2024-06-02T00:00:00,2024-06-13T00:00:00,11
7550,2054,Discovery,2024-06-13T00:00:00,2024-06-23T00:00:00,10
7551,2054,Qualification,2024-06-23T00:00:00,2024-07-05T00:00:00,12
7552,2054,Proposal,2024-07-05T00:00:00,2024-07-25T00:00:00,20
7553,2054,Negotiation,2024-07-25T00:00:00,2024-08-25T00:00:00,31
7554,2054,Closed Won,2024-08-25T00:00:00,2024-09-23T00:00:00,29
7555,2054,Closed Lost,2024-09-23T00:00:00,2024-09-23T00:00:00,0
7556,2055,Prospecting,2024-01-18T00:00:00,2024-01-31T00:00:00,13
7557,2055,Discovery,2024-01-31T00:00:00,,
7558,2056,Prospecting,2024-11-09T00:00:00,2024-11-18T00:00:00,9
7559,2056,Discovery,2024-11-18T00:00:00,2024-12-04T00:00:00,16
7560,2056,Qualification,2024-12-04T00:00:00,,
7561,193,Prospecting,2024-08-10T00:00:00,2024-08-26T00:00:00,16
7562,193,Discovery,2024-08-26T00:00:00,2024-09-08T00:00:00,13
7563,193,Qualification,2024-09-08T00:00:00,2024-09-18T00:00:00,10
7564,193,Proposal,2024-09-18T00:00:00,,
7565,2058,Prospecting,2023-07-28T00:00:00,2023-08-09T00:00:00,12
7566,2058,Discovery,2023-08-09T00:00:00,,
7567,2059,Prospecting,2024-02-12T00:00:00,2024-02-18T00:00:00,6
7568,2059,Discovery,2024-02-18T00:00:00,2024-03-12T00:00:00,23
7569,2059,Qualification,2024-03-12T00:00:00,2024-03-17T00:00:00,5
7570,2059,Proposal,2024-03-17T00:00:00,2024-03-28T00:00:00,11
7571,2059,Negotiation,2024-03-28T00:00:00,2024-04-16T00:00:00,19
7572,2059,Closed Won,2024-04-16T00:00:00,2024-05-05T00:00:00,19
7573,2059,Closed Lost,2024-05-05T00:00:00,2024-05-05T00:00:00,0
7574,2060,Prospecting,2024-11-10T00:00:00,,
7575,2061,Prospecting,2020-11-11T00:00:00,2020-11-16T00:00:00,5
7576,2061,Discovery,2020-11-16T00:00:00,,
7577,2062,Prospecting,2024-08-06T00:00:00,2024-08-15T00:00:00,9
7578,2062,Discovery,2024-08-15T00:00:00,,
7579,2063,Prospecting,2022-08-12T00:00:00,2022-08-17T00:00:00,5
7580,2063,Discovery,2022-08-17T00:00:00,2022-09-10T00:00:00,24
7581,2063,Qualification,2022-09-10T00:00:00,2022-09-24T00:00:00,14
7582,2063,Proposal,2022-09-24T00:00:00,,
7583,2064,Prospecting,2024-06-24T00:00:00,2024-08-05T00:00:00,42
7584,2064,Discovery,2024-08-05T00:00:00,2024-08-27T00:00:00,22
7585,2064,Qualification,2024-08-27T00:00:00,2024-09-12T00:00:00,16
7586,2064,Proposal,2024-09-12T00:00:00,2024-09-27T00:00:00,15
7587,2064,Negotiation,2024-09-27T00:00:00,2024-11-10T00:00:00,44
7588,2064,Closed Won,2024-11-10T00:00:00,2024-12-21T00:00:00,41
7589,2064,Closed Lost,2024-12-21T00:00:00,2024-12-21T00:00:00,0
7590,2065,Prospecting,2024-07-06T00:00:00,2024-07-23T00:00:00,17
7591,2065,Discovery,2024-07-23T00:00:00,2024-08-14T00:00:00,22
7592,2065,Qualification,2024-08-14T00:00:00,,
7593,2066,Prospecting,2023-05-05T00:00:00,,
7594,2067,Prospecting,2024-10-11T00:00:00,2024-10-27T00:00:00,16
7595,2067,Discovery,2024-10-27T00:00:00,2024-11-15T00:00:00,19
7596,2067,Qualification,2024-11-15T00:00:00,,
7597,2068,Prospecting,2022-06-06T00:00:00,2022-06-20T00:00:00,14
7598,2068,Discovery,2022-06-20T00:00:00,2022-07-02T00:00:00,12
7599,2068,Qualification,2022-07-02T00:00:00,2022-07-10T00:00:00,8
7600,2068,Proposal,2022-07-10T00:00:00,2022-07-15T00:00:00,5
7601,2068,Negotiation,2022-07-15T00:00:00,,
7602,2069,Prospecting,2024-10-18T00:00:00,2024-11-02T00:00:00,15
7603,2069,Discovery,2024-11-02T00:00:00,,
7604,2070,Prospecting,2024-07-13T00:00:00,2024-07-28T00:00:00,15
7605,2070,Discovery,2024-07-28T00:00:00,2024-08-10T00:00:00,13
7606,2070,Qualification,2024-08-10T00:00:00,,
7607,2071,Prospecting,2023-04-19T00:00:00,2023-05-28T00:00:00,39
7608,2071,Discovery,2023-05-28T00:00:00,2023-07-27T00:00:00,60
7609,2071,Qualification,2023-07-27T00:00:00,2023-10-04T00:00:00,69
7610,2071,Proposal,2023-10-04T00:00:00,2023-10-21T00:00:00,17
7611,2071,Negotiation,2023-10-21T00:00:00,2023-11-16T00:00:00,26
7612,2071,Closed Won,2023-11-16T00:00:00,2023-12-24T00:00:00,38
7613,2071,Closed Lost,2023-12-24T00:00:00,2023-12-24T00:00:00,0
7614,2072,Prospecting,2023-04-22T00:00:00,2023-05-10T00:00:00,18
7615,2072,Discovery,2023-05-10T00:00:00,2023-05-23T00:00:00,13
7616,2072,Qualification,2023-05-23T00:00:00,2023-06-22T00:00:00,30
7617,2072,Proposal,2023-06-22T00:00:00,2023-07-12T00:00:00,20
7618,2072,Negotiation,2023-07-12T00:00:00,2023-08-22T00:00:00,41
7619,2072,Closed Won,2023-08-22T00:00:00,2023-09-15T00:00:00,24
7620,2072,Closed Lost,2023-09-15T00:00:00,2023-09-15T00:00:00,0
7621,2073,Prospecting,2021-03-10T00:00:00,2021-03-29T00:00:00,19
7622,2073,Discovery,2021-03-29T00:00:00,2021-04-22T00:00:00,24
7623,2073,Qualification,2021-04-22T00:00:00,2021-04-29T00:00:00,7
7624,2073,Proposal,2021-04-29T00:00:00,,
7625,2074,Prospecting,2024-02-03T00:00:00,2024-02-12T00:00:00,9
7626,2074,Discovery,2024-02-12T00:00:00,2024-02-28T00:00:00,16
7627,2074,Qualification,2024-02-28T00:00:00,2024-03-11T00:00:00,12
7628,2074,Proposal,2024-03-11T00:00:00,2024-03-18T00:00:00,7
7629,2074,Negotiation,2024-03-18T00:00:00,,
7630,2075,Prospecting,2022-05-08T00:00:00,,
7631,2076,Prospecting,2023-07-06T00:00:00,2023-08-09T00:00:00,34
7632,2076,Discovery,2023-08-09T00:00:00,2023-09-13T00:00:00,35
7633,2076,Qualification,2023-09-13T00:00:00,2023-10-14T00:00:00,31
7634,2076,Proposal,2023-10-14T00:00:00,2023-11-02T00:00:00,19
7635,2076,Negotiation,2023-11-02T00:00:00,2024-01-20T00:00:00,79
7636,2076,Closed Won,2024-01-20T00:00:00,2024-03-25T00:00:00,65
7637,2076,Closed Lost,2024-03-25T00:00:00,2024-03-25T00:00:00,0
7638,2077,Prospecting,2023-09-05T00:00:00,,
7639,2078,Prospecting,2024-03-20T00:00:00,2024-04-03T00:00:00,14
7640,2078,Discovery,2024-04-03T00:00:00,2024-04-25T00:00:00,22
7641,2078,Qualification,2024-04-25T00:00:00,,
7642,2079,Prospecting,2024-12-04T00:00:00,2024-12-18T00:00:00,14
7643,2079,Discovery,2024-12-18T00:00:00,,
7644,2080,Prospecting,2024-08-06T00:00:00,2024-08-07T00:00:00,1
7645,2080,Discovery,2024-08-07T00:00:00,2024-08-12T00:00:00,5
7646,2080,Qualification,2024-08-12T00:00:00,2024-08-14T00:00:00,2
7647,2080,Proposal,2024-08-14T00:00:00,2024-08-17T00:00:00,3
7648,2080,Negotiation,2024-08-17T00:00:00,2024-08-22T00:00:00,5
7649,2080,Closed Won,2024-08-22T00:00:00,2024-08-23T00:00:00,1
7650,2080,Closed Lost,2024-08-23T00:00:00,2024-08-23T00:00:00,0
7651,2081,Prospecting,2023-04-27T00:00:00,2023-05-07T00:00:00,10
7652,2081,Discovery,2023-05-07T00:00:00,,
7653,2082,Prospecting,2024-12-13T00:00:00,2024-12-19T00:00:00,6
7654,2082,Discovery,2024-12-19T00:00:00,2025-01-10T00:00:00,22
7655,2082,Qualification,2025-01-10T00:00:00,,
7656,2083,Prospecting,2024-11-13T00:00:00,2024-11-17T00:00:00,4
7657,2083,Discovery,2024-11-17T00:00:00,2024-11-24T00:00:00,7
7658,2083,Qualification,2024-11-24T00:00:00,2024-12-03T00:00:00,9
7659,2083,Proposal,2024-12-03T00:00:00,2024-12-08T00:00:00,5
7660,2083,Negotiation,2024-12-08T00:00:00,2024-12-23T00:00:00,15
7661,2083,Closed Won,2024-12-23T00:00:00,2024-12-29T00:00:00,6
7662,2083,Closed Lost,2024-12-29T00:00:00,2024-12-29T00:00:00,0
7663,2084,Prospecting,2024-08-07T00:00:00,2024-08-15T00:00:00,8
7664,2084,Discovery,2024-08-15T00:00:00,2024-09-03T00:00:00,19
7665,2084,Qualification,2024-09-03T00:00:00,,
7666,2085,Prospecting,2024-04-19T00:00:00,2024-04-26T00:00:00,7
7667,2085,Discovery,2024-04-26T00:00:00,2024-05-16T00:00:00,20
7668,2085,Qualification,2024-05-16T00:00:00,2024-06-05T00:00:00,20
7669,2085,Proposal,2024-06-05T00:00:00,2024-06-18T00:00:00,13
7670,2085,Negotiation,2024-06-18T00:00:00,,
7671,2086,Prospecting,2021-05-14T00:00:00,2021-05-27T00:00:00,13
7672,2086,Discovery,2021-05-27T00:00:00,2021-06-24T00:00:00,28
7673,2086,Qualification,2021-06-24T00:00:00,2021-07-06T00:00:00,12
7674,2086,Proposal,2021-07-06T00:00:00,2021-07-16T00:00:00,10
7675,2086,Negotiation,2021-07-16T00:00:00,2021-08-14T00:00:00,29
7676,2086,Closed Won,2021-08-14T00:00:00,2021-08-22T00:00:00,8
7677,2086,Closed Lost,2021-08-22T00:00:00,2021-08-22T00:00:00,0
7678,2087,Prospecting,2024-04-19T00:00:00,,
7679,2088,Prospecting,2024-07-01T00:00:00,,
7680,2089,Prospecting,2023-03-15T00:00:00,2023-03-20T00:00:00,5
7681,2089,Discovery,2023-03-20T00:00:00,2023-04-08T00:00:00,19
