opp_id,account_id,owner_id,name,stage,amount,close_date,created_date,lead_source,forecast_category,is_won,is_closed,competitor,loss_reason,days_in_stage,next_step,opportunity_type,created_at
2603,733,16,Summit Holdings - Initial License,Prospecting,48338,2023-11-05,2023-03-23,Outbound - SDR,Pipeline,False,False,,,64,Contract signing,New Business,2023-03-23T00:00:00
2604,21,1,Elevate Inc - Platform Deal,Proposal,36421,2024-02-17,2023-08-05,Event,Best Case,False,False,,,36,Reference call,New Business,2023-08-05T00:00:00
2605,887,16,Summit Corp - New Business,Qualification,45208,2025-05-22,2024-12-17,Partner Referral,Best Case,False,False,Open Source Alternative,,59,POC setup,New Business,2024-12-17T00:00:00
2606,977,2,Fusion Digital - Renewal,Prospecting,933204,2025-02-23,2024-09-22,Product-Led,Pipeline,False,False,CompetitorB,,7,Send proposal,Renewal,2024-09-22T00:00:00
2607,38,16,Catalyst Labs - New Business,Discovery,36770,2025-01-31,2024-12-09,,Pipeline,False,False,CompetitorB,,28,Legal review,New Business,2024-12-09T00:00:00
2608,722,11,Horizon Networks - Platform Deal,Proposal,40240,2024-11-26,2024-09-22,Event,Best Case,False,False,,,56,Legal review,New Business,2024-09-22T00:00:00
2609,790,6,Summit Solutions - Additional Seats,Discovery,47929,2023-10-11,2023-08-01,Outbound - AE,Pipeline,False,False,,,37,POC setup,Expansion,2023-08-01T00:00:00
2610,330,15,Synergy Analytics - New Business,Discovery,36906,2024-11-30,2024-06-22,Inbound - Web,Pipeline,False,False,,,7,Legal review,New Business,2024-06-22T00:00:00
2611,731,1,Acme Enterprises - Renewal,Discovery,56805,2023-07-11,2023-02-04,Product-Led,Pipeline,False,False,Open Source Alternative,,16,Reference call,Renewal,2023-02-04T00:00:00
2612,830,13,Pacific Enterprises - Initial License,Discovery,309362,2025-03-11,2024-11-02,Webinar,Pipeline,False,False,CompetitorC,,9,Send proposal,New Business,2024-11-02T00:00:00
2613,843,12,Vanguard Corp - Platform Deal,Prospecting,33171,2024-06-01,2024-02-08,Inbound - Web,Pipeline,False,False,CompetitorC,,57,Technical review,New Business,2024-02-08T00:00:00
2614,519,8,Quantum Platforms - New Business,Closed Lost,40245,2024-12-22,2024-10-11,Inbound - Content,Omitted,False,True,,Lost to Status Quo,58,,New Business,2024-10-11T00:00:00
2615,746,15,Zenith Inc - New Business,Discovery,791641,2025-08-28,2024-12-13,Inbound - Content,Pipeline,False,False,CompetitorC,,17,Executive alignment,New Business,2024-12-13T00:00:00
2616,180,5,Zenith Corp - Initial License,Qualification,190582,2025-03-06,2024-07-07,Inbound - Web,Best Case,False,False,CompetitorD,,33,Executive alignment,New Business,2024-07-07T00:00:00
2617,572,9,Horizon Analytics - Platform Deal,Proposal,22293,2023-11-15,2023-06-15,Partner Referral,Best Case,False,False,CompetitorA,,19,Legal review,New Business,2023-06-15T00:00:00
2618,862,5,Apex Systems - Initial License,Proposal,16832,2022-03-08,2021-06-14,Webinar,Best Case,False,False,,,34,Executive alignment,New Business,2021-06-14T00:00:00
2619,529,10,Pacific Partners - Initial License,Closed Lost,7591,2022-12-10,2022-11-09,Event,Omitted,False,True,CompetitorE,No Decision,61,,New Business,2022-11-09T00:00:00
2620,600,5,Elevate Dynamics - Platform Deal,Closed Won,780589,2024-12-09,2024-12-18,Product-Led,Closed,True,True,Open Source Alternative,,16,,New Business,2024-12-18T00:00:00
2621,596,16,Fusion Dynamics - New Business,Closed Lost,38280,2024-12-31,2024-08-15,Event,Omitted,False,True,CompetitorE,Competitor,48,,New Business,2024-08-15T00:00:00
2622,60,5,Pinnacle Inc - Initial License,Closed Lost,107419,2024-12-25,2024-12-02,,Omitted,False,True,CompetitorA,Price,26,,New Business,2024-12-02T00:00:00
2623,98,4,Atlas Software - New Business,Proposal,935084,2024-04-20,2024-03-13,Inbound - Content,Best Case,False,False,,,34,,New Business,2024-03-13T00:00:00
2624,689,16,Vanguard Holdings - Platform Deal,Closed Won,158111,2024-10-07,2024-09-07,Event,Closed,True,True,CompetitorD,,32,,New Business,2024-09-07T00:00:00
2625,118,14,Zenith Software - Initial License,Closed Lost,37164,2023-10-12,2023-05-29,Outbound - AE,Omitted,False,True,,No Decision,47,,New Business,2023-05-29T00:00:00
2626,931,7,Atlas Analytics - Initial License,Prospecting,36391,2025-05-18,2024-12-16,Inbound - Web,Pipeline,False,False,CompetitorC,,25,Reference call,New Business,2024-12-16T00:00:00
2627,56,14,Pinnacle Digital - New Business,Closed Lost,19743,2024-07-25,2024-06-27,Inbound - Web,Omitted,False,True,,Competitor,36,,New Business,2024-06-27T00:00:00
2628,352,14,Global Dynamics - Platform Deal,Discovery,52379,2025-03-15,2024-08-27,Outbound - SDR,Pipeline,False,False,,,49,Send proposal,New Business,2024-08-27T00:00:00
2629,953,3,Zenith Holdings - New Business,Proposal,87595,2023-11-25,2023-09-02,Event,Best Case,False,False,CompetitorA,,35,Technical review,New Business,2023-09-02T00:00:00
2630,279,12,Velocity Holdings - Platform Deal,Prospecting,40313,2024-12-21,2024-08-25,Inbound - Web,Pipeline,False,False,CompetitorA,,15,,New Business,2024-08-25T00:00:00
2631,130,9,Vertex Enterprises - Platform Deal,Negotiation,26173,2024-08-01,2023-12-22,Webinar,Commit,False,False,CompetitorE,,55,Schedule demo,New Business,2023-12-22T00:00:00
2632,980,13,Summit Technologies - Initial License,Discovery,25318,2023-03-31,2022-10-26,Event,Pipeline,False,False,Open Source Alternative,,74,Technical review,New Business,2022-10-26T00:00:00
2633,389,14,Acme Networks - Platform Deal,Proposal,22130,2025-02-08,2024-11-26,Inbound - Web,Best Case,False,False,CompetitorE,,15,,New Business,2024-11-26T00:00:00
2634,600,5,Elevate Dynamics - Contract Renewal,Proposal,298152,2025-01-03,2024-10-13,Outbound - AE,Best Case,False,False,,,43,Technical review,Renewal,2024-10-13T00:00:00
2635,318,1,Pacific Group - New Business,Proposal,216085,2022-10-17,2022-07-30,Partner Referral,Best Case,False,False,CompetitorD,,22,Reference call,New Business,2022-07-30T00:00:00
2636,302,3,Catalyst Partners - New Business,Proposal,84576,2023-04-11,2022-09-26,Event,Best Case,False,False,,,9,Legal review,New Business,2022-09-26T00:00:00
2637,20,1,Optima Digital - Platform Deal,Discovery,107595,2024-11-04,2024-02-15,Inbound - Web,Pipeline,False,False,CompetitorA,,33,POC setup,New Business,2024-02-15T00:00:00
2638,429,16,Catalyst Software - Initial License,Qualification,44279,2025-04-24,2024-11-25,Outbound - SDR,Best Case,False,False,CompetitorB,,37,Legal review,New Business,2024-11-25T00:00:00
2639,839,9,Elevate Enterprises - Platform Deal,Proposal,195515,2025-04-19,2024-12-19,Webinar,Best Case,False,False,CompetitorE,,4,POC setup,New Business,2024-12-19T00:00:00
2640,146,4,Horizon Labs - New Business,Qualification,39017,2025-06-10,2024-12-30,Product-Led,Best Case,False,False,CompetitorB,,31,Legal review,New Business,2024-12-30T00:00:00
2641,93,2,Nova Networks - Initial License,Proposal,40982,2025-02-26,2024-12-29,Inbound - Web,Best Case,False,False,CompetitorE,,18,POC setup,New Business,2024-12-29T00:00:00
2642,529,9,Pacific Partners - Initial License,Closed Lost,44194,2023-09-11,2023-08-02,Product-Led,Omitted,False,True,CompetitorE,Champion Left,43,,New Business,2023-08-02T00:00:00
2643,591,15,Zenith Systems - Initial License,Closed Lost,28186,2024-12-31,2024-12-24,Inbound - Web,Omitted,False,True,CompetitorA,Champion Left,51,,New Business,2024-12-24T00:00:00
2644,572,15,Horizon Analytics - New Business,Closed Lost,34714,2024-03-10,2023-08-30,Partner Referral,Omitted,False,True,,Budget Cut,61,,New Business,2023-08-30T00:00:00
2645,369,12,Acme Software - New Business,Closed Won,18864,2022-08-22,2022-07-19,Product-Led,Closed,True,True,,,28,,New Business,2022-07-19T00:00:00
2646,690,9,Apex Platforms - Platform Deal,Negotiation,690272,2022-10-14,2022-06-03,Event,Commit,False,False,CompetitorE,,53,Schedule demo,New Business,2022-06-03T00:00:00
2647,135,8,Acme Holdings - New Business,Discovery,15147,2024-04-25,2023-12-20,Inbound - Web,Pipeline,False,False,,,42,Send proposal,New Business,2023-12-20T00:00:00
2648,206,10,Nexus Platforms - Platform Deal,Prospecting,102238,2024-10-12,2024-05-17,Outbound - AE,Pipeline,False,False,Open Source Alternative,,53,,New Business,2024-05-17T00:00:00
2649,815,2,Nova Systems - Initial License,Closed Lost,96172,2024-11-07,2024-08-22,Outbound - SDR,Omitted,False,True,CompetitorC,Price,6,,New Business,2024-08-22T00:00:00
2650,989,2,Horizon Networks - Initial License,Closed Lost,45648,2024-01-13,2023-09-16,Inbound - Content,Omitted,False,True,,Lost to Status Quo,30,,New Business,2023-09-16T00:00:00
2651,647,16,Quantum Corp - Platform Deal,Closed Lost,25619,2024-12-30,2024-12-11,Outbound - AE,Omitted,False,True,,Competitor,55,,New Business,2024-12-11T00:00:00
2652,228,3,Summit Partners - Additional Seats,Negotiation,9026,2024-07-21,2024-06-14,Webinar,Commit,False,False,CompetitorD,,17,Legal review,Expansion,2024-06-14T00:00:00
2653,169,3,Nova Analytics - New Business,Closed Lost,138005,2022-11-29,2022-08-07,Webinar,Omitted,False,True,CompetitorB,No Decision,7,,New Business,2022-08-07T00:00:00
2654,209,15,Vertex Analytics - New Business,Qualification,44594,2024-10-23,2024-05-25,Webinar,Best Case,False,False,,,57,Schedule demo,New Business,2024-05-25T00:00:00
2655,437,6,Apex Inc - Initial License,Discovery,111238,2022-09-18,2022-05-08,Product-Led,Pipeline,False,False,CompetitorE,,30,Executive alignment,New Business,2022-05-08T00:00:00
2656,777,5,Atlas Platforms - Initial License,Closed Lost,21928,2024-07-01,2024-05-03,Outbound - SDR,Omitted,False,True,CompetitorD,Lost to Status Quo,31,,New Business,2024-05-03T00:00:00
2657,863,6,Apex Platforms - Initial License,Negotiation,114068,2025-03-14,2024-11-19,Outbound - SDR,Commit,False,False,CompetitorC,,52,,New Business,2024-11-19T00:00:00
2658,272,10,Summit Dynamics - Initial License,Qualification,47129,2024-11-04,2024-03-16,Event,Best Case,False,False,CompetitorB,,50,Contract signing,New Business,2024-03-16T00:00:00
2659,525,6,Vertex Networks - Initial License,Proposal,35640,2025-03-31,2024-10-01,Event,Best Case,False,False,CompetitorB,,17,Legal review,New Business,2024-10-01T00:00:00
2660,819,14,Apex Platforms - Platform Deal,Proposal,39776,2025-03-03,2024-12-29,Outbound - AE,Best Case,False,False,,,72,Reference call,New Business,2024-12-29T00:00:00
2661,733,12,Summit Holdings - Initial License,Qualification,14487,2024-03-22,2024-01-14,Product-Led,Best Case,False,False,CompetitorB,,24,Legal review,New Business,2024-01-14T00:00:00
2662,12,4,Elevate Inc - Platform Deal,Qualification,,2025-03-30,2024-12-11,Outbound - SDR,Best Case,False,False,,,54,Executive alignment,New Business,2024-12-11T00:00:00
2663,901,14,Summit Analytics - New Business,Qualification,121299,2025-07-12,2024-12-03,Inbound - Web,Best Case,False,False,Open Source Alternative,,21,,New Business,2024-12-03T00:00:00
2664,279,12,Velocity Holdings - Platform Deal,Discovery,12733,2024-06-09,2023-12-18,Webinar,Pipeline,False,False,,,10,Send proposal,New Business,2023-12-18T00:00:00
1384,251,6,Quantum Dynamics - New Business,Closed Won,30927,2023-11-07,2023-07-19,Event,Closed,True,True,CompetitorE,,12,,New Business,2023-07-19T00:00:00
2666,338,10,Horizon Software - Platform Deal,Negotiation,449636,2024-07-27,2024-01-17,Event,Commit,False,False,,,50,Legal review,New Business,2024-01-17T00:00:00
2667,558,3,Apex Dynamics - Initial License,Discovery,90762,2023-10-07,2023-01-16,Outbound - AE,Pipeline,False,False,CompetitorC,,45,Reference call,New Business,2023-01-16T00:00:00
2668,738,12,Velocity Group - Initial License,Prospecting,82026,2022-03-07,2021-11-29,Event,Pipeline,False,False,CompetitorA,,10,Technical review,New Business,2021-11-29T00:00:00
2669,635,2,Horizon Solutions - Initial License,Prospecting,16660,2025-02-18,2024-12-25,Partner Referral,Pipeline,False,False,,,35,Contract signing,New Business,2024-12-25T00:00:00
2670,221,10,Elevate Partners - Platform Deal,Closed Lost,464226,2021-05-09,2021-04-10,Webinar,Omitted,False,True,,Timing,44,,New Business,2021-04-10T00:00:00
2671,205,14,Nexus Solutions - Platform Deal,Closed Lost,199119,2023-04-02,2022-10-10,Product-Led,Omitted,False,True,CompetitorB,Competitor,20,,New Business,2022-10-10T00:00:00
2672,326,9,Pinnacle Corp - Platform Deal,Prospecting,73586,2022-05-20,2021-11-07,Outbound - AE,Pipeline,False,False,,,66,Contract signing,New Business,2021-11-07T00:00:00
2673,833,15,Pinnacle Software - New Business,Qualification,75013,2024-12-28,2024-11-11,Inbound - Content,Best Case,False,False,CompetitorA,,21,Schedule demo,New Business,2024-11-11T00:00:00
2674,625,15,Elevate Services - Platform Deal,Qualification,27780,2025-01-17,2024-11-22,Outbound - AE,Best Case,False,False,CompetitorD,,60,Legal review,New Business,2024-11-22T00:00:00
2675,70,11,Zenith Enterprises - Platform Deal,Closed Lost,148110,2022-01-22,2021-08-21,Inbound - Content,Omitted,False,True,CompetitorA,Lost to Status Quo,6,,New Business,2021-08-21T00:00:00
2676,865,10,Apex Corp - New Business,Qualification,37045,2024-08-17,2024-07-07,Product-Led,Best Case,False,False,CompetitorA,,59,Legal review,New Business,2024-07-07T00:00:00
1485,927,4,Catalyst Systems - Platform Deal,Closed Lost,41500,2024-12-16,2024-11-03,Outbound - AE,Omitted,False,True,,Feature Gap,52,,New Business,2024-11-03T00:00:00
2678,59,15,Atlas Labs - Platform Deal,Closed Lost,12123,2024-12-31,2024-11-24,Outbound - SDR,Omitted,False,True,CompetitorB,No Decision,51,,New Business,2024-11-24T00:00:00
2679,371,1,Quantum Inc - Initial License,Discovery,179997,2025-03-22,2024-11-19,Outbound - AE,Pipeline,False,False,CompetitorD,,37,,New Business,2024-11-19T00:00:00
2680,414,5,Quantum Systems - Platform Deal,Qualification,42539,2023-06-06,2022-11-22,Product-Led,Best Case,False,False,,,32,Executive alignment,New Business,2022-11-22T00:00:00
2681,305,4,Zenith Analytics - New Business,Qualification,33457,2023-10-25,2023-08-10,Webinar,Best Case,False,False,,,59,,New Business,2023-08-10T00:00:00
2682,753,6,Velocity Technologies - Platform Deal,Closed Lost,35260,2022-03-20,2021-11-28,Inbound - Content,Omitted,False,True,,Timing,51,,New Business,2021-11-28T00:00:00
2683,767,5,Pinnacle Inc - Platform Deal,Prospecting,15554,2022-05-03,2022-01-08,Outbound - AE,Pipeline,False,False,CompetitorA,,1,POC setup,New Business,2022-01-08T00:00:00
2684,673,3,Optima Networks - New Business,Closed Lost,61100,2024-06-26,2024-05-02,Outbound - AE,Omitted,False,True,CompetitorA,Price,24,,New Business,2024-05-02T00:00:00
2685,336,15,Global Corp - Platform Deal,Qualification,705154,2024-02-01,2024-02-12,Partner Referral,Best Case,False,False,CompetitorD,,11,Send proposal,New Business,2024-02-12T00:00:00
2686,279,3,Velocity Holdings - New Business,Qualification,16501,2024-12-02,2024-09-11,Inbound - Content,Best Case,False,False,Open Source Alternative,,11,Technical review,New Business,2024-09-11T00:00:00
2687,964,13,Fusion Inc - New Business,Qualification,11778,2022-11-10,2022-05-31,Event,Best Case,False,False,CompetitorB,,62,Legal review,New Business,2022-05-31T00:00:00
2688,250,3,Global Analytics - Platform Deal,Closed Won,101135,2024-09-17,2024-05-17,Product-Led,Closed,True,True,CompetitorB,,42,,New Business,2024-05-17T00:00:00
2689,367,13,Summit Enterprises - Initial License,Proposal,14112,2024-12-16,2024-08-04,Product-Led,Best Case,False,False,CompetitorC,,47,,New Business,2024-08-04T00:00:00
2690,835,12,Atlas Holdings - Initial License,Qualification,8908,2025-04-22,2024-12-06,Outbound - AE,Best Case,False,False,CompetitorA,,68,,New Business,2024-12-06T00:00:00
2691,162,7,Atlas Enterprises - New Business,Proposal,48866,2024-07-17,2024-01-29,Outbound - AE,Best Case,False,False,,,26,Technical review,New Business,2024-01-29T00:00:00
2692,247,2,Acme Enterprises - Platform Deal,Negotiation,20356,2025-05-13,2024-10-23,Inbound - Web,Commit,False,False,CompetitorD,,44,Schedule demo,New Business,2024-10-23T00:00:00
2693,436,2,Catalyst Corp - Initial License,Proposal,447524,2024-11-06,2024-06-02,Outbound - AE,Best Case,False,False,CompetitorA,,31,Contract signing,New Business,2024-06-02T00:00:00
2694,444,9,Catalyst Analytics - Expansion,Closed Lost,3389,2022-05-12,2021-11-08,Webinar,Omitted,False,True,CompetitorB,Lost to Status Quo,44,,Expansion,2021-11-08T00:00:00
329,584,9,Summit Technologies - Initial License,Prospecting,50636,2023-05-07,2023-01-09,Outbound - AE,Pipeline,False,False,CompetitorB,,11,Send proposal,New Business,2023-01-09T00:00:00
2696,296,7,Zenith Dynamics - Initial License,Closed Won,61385,2024-03-02,2023-10-27,Inbound - Content,Closed,True,True,,,30,,New Business,2023-10-27T00:00:00
2697,231,10,Nexus Enterprises - Platform Deal,Closed Won,9944,2024-12-31,2024-12-05,Event,Closed,True,True,Open Source Alternative,,6,,New Business,2024-12-05T00:00:00
2698,223,16,Apex Analytics - New Business,Proposal,43698,2025-02-07,2024-05-25,Webinar,Best Case,False,False,,,45,Legal review,New Business,2024-05-25T00:00:00
2699,426,7,Velocity Holdings - Initial License,Discovery,16950,2024-08-17,2024-06-03,Inbound - Content,Pipeline,False,False,,,57,Reference call,New Business,2024-06-03T00:00:00
2700,758,6,Zenith Group - New Business,Prospecting,13437,2020-12-31,2020-11-01,Product-Led,Pipeline,False,False,,,29,Contract signing,New Business,2020-11-01T00:00:00
2701,822,16,Pacific Technologies - New Business,Qualification,30785,2025-03-06,2024-12-31,Product-Led,Best Case,False,False,,,12,Technical review,New Business,2024-12-31T00:00:00
2702,910,10,Pinnacle Digital - Initial License,Prospecting,57676,2025-03-19,2024-06-23,Outbound - AE,Pipeline,False,False,CompetitorB,,27,Executive alignment,New Business,2024-06-23T00:00:00
2703,386,1,Elevate Labs - Platform Deal,Closed Won,30950,2023-03-28,2023-01-13,Webinar,Closed,True,True,,,16,,New Business,2023-01-13T00:00:00
