tracker_id,call_id,tracker_name,tracker_category,mention_count
15042,6461,Risk - Stakeholder Pushback,Risk,1
15043,6462,Procurement Process Started,Buying Signal,3
15044,6462,Security - SOC2 Compliance,Security,1
15045,6462,Competitor - CompetitorC,Competitor,6
15046,6462,Risk - Budget Freeze,Risk,2
15047,6462,POC Requested,Buying Signal,2
15048,6463,Risk - Budget Freeze,Risk,3
15049,6463,Objection - Need More Stakeholder Buy-in,Objection,1
15050,6464,Decision Timeline Confirmed,Buying Signal,4
15051,6464,Risk - No Decision Likely,Risk,6
15052,6464,Budget - Freeze Mentioned,Budget,5
15053,6464,Reference Call Requested,Buying Signal,2
15054,6466,Budget - Freeze Mentioned,Budget,4
15055,6466,Risk - Competitor Evaluation,Risk,3
15056,6466,Pricing - Requested Quote,Pricing,8
15057,6466,Competitor - CompetitorC,Competitor,8
15058,6466,Risk - Budget Freeze,Risk,5
15059,6467,Discount - Multi-Year Ask,Discount,6
15060,6467,Competitor - CompetitorD,Competitor,1
15061,6467,Security - GDPR Compliance,Security,7
15062,6467,Objection - Team Adoption Concern,Objection,8
15063,6468,Competitor - Open Source Alternative,Competitor,5
15064,6468,Contract Review Started,Buying Signal,1
15065,6468,Budget - Reallocating Funds,Budget,3
15066,6468,Security - SOC2 Compliance,Security,4
15067,6468,Budget - Needs Approval,Budget,1
15068,6469,Discount - End of Quarter,Discount,6
15069,6469,Discount - Competitive Match,Discount,6
15070,6469,POC Requested,Buying Signal,8
15071,6469,Competitor - CompetitorD,Competitor,-2
15072,6470,Discount - Multi-Year Ask,Discount,7
15073,6470,Objection - Missing Feature,Objection,4
15074,6470,Security - GDPR Compliance,Security,5
15075,6471,Pricing - Volume Discount,Pricing,7
15076,6471,Risk - Competitor Evaluation,Risk,1
15077,6474,Discount - End of Quarter,Discount,8
15078,6474,Pricing - Too Expensive Objection,Pricing,6
15079,6479,Objection - Too Complex,Objection,2
15080,6480,Procurement Process Started,Buying Signal,2
15081,6480,Objection - Too Complex,Objection,8
15082,6480,Discount - End of Quarter,Discount,2
15083,6480,POC Requested,Buying Signal,3
15084,6482,,,6
15085,6482,Competitor - CompetitorC,Competitor,1
15086,6482,Competitor - CompetitorB,Competitor,2
15087,6482,Competitor - CompetitorE,Competitor,3
15088,6482,Competitor - CompetitorD,Competitor,5
15089,6484,POC Requested,Buying Signal,6
15090,6484,Pricing - Requested Quote,Pricing,5
15091,6484,Contract Review Started,Buying Signal,5
15092,6485,Risk - Competitor Evaluation,Risk,1
15093,6485,Competitor - Open Source Alternative,Competitor,6
15094,6485,Discount - Multi-Year Ask,Discount,7
15095,6485,Objection - Switching Cost,Objection,8
15096,6485,Risk - Budget Freeze,Risk,6
15097,6486,Reference Call Requested,Buying Signal,8
15098,6486,Security - Data Residency,Security,7
15099,6486,,,5
15100,6486,Competitor - CompetitorB,Competitor,1
15101,6486,Competitor - CompetitorC,Competitor,1
15102,6487,Contract Review Started,Buying Signal,1
15103,6487,Discount - End of Quarter,Discount,2
15104,6489,Competitor - CompetitorD,Competitor,4
15105,6489,Risk - Competitor Evaluation,Risk,1
15106,6490,Competitor - CompetitorC,Competitor,3
15107,6490,Procurement Process Started,Buying Signal,5
15108,6490,Discount - End of Quarter,Discount,8
15109,6491,Competitor - Open Source Alternative,Competitor,6
15110,6491,Risk - No Decision Likely,Risk,4
15111,6491,Budget - Freeze Mentioned,Budget,4
15112,6491,Risk - Competitor Evaluation,Risk,4
15113,6493,Risk - Budget Freeze,Risk,3
15114,6493,Competitor - Open Source Alternative,Competitor,4
15115,6493,Pricing - Compared to Competitor,Pricing,1
15116,6496,Risk - No Decision Likely,Risk,4
15117,6496,Pricing - Volume Discount,Pricing,-1
15118,6496,POC Requested,Buying Signal,4
15119,6496,Technical - Data Migration Plan,Technical,4
15120,6497,Contract Review Started,Buying Signal,6
15121,6497,Procurement Process Started,Buying Signal,3
15122,6498,Objection - Team Adoption Concern,Objection,6
15123,6498,Risk - Competitor Evaluation,Risk,7
15124,6498,Budget - Freeze Mentioned,Budget,3
15125,6499,Pricing - Too Expensive Objection,Pricing,5
15126,6499,Security - Data Residency,Security,8
15127,6499,Technical - Performance Requirements,Technical,7
15128,6499,Next Steps Discussed,Buying Signal,6
15129,6499,Pricing - Compared to Competitor,Pricing,1
15130,6503,Security - GDPR Compliance,Security,2
15131,6503,Budget - Needs Approval,Budget,6
15132,6503,Objection - Team Adoption Concern,Objection,8
15133,6503,Pricing - Compared to Competitor,Pricing,5
15134,6504,Risk - Champion Leaving,Risk,4
15135,6504,Technical - SSO / SAML Setup,Technical,6
15136,6504,Pricing - Compared to Competitor,Pricing,3
15137,6504,Objection - Too Complex,Objection,4
15138,6504,Risk - Delayed Timeline,Risk,2
15139,6506,Pricing - Compared to Competitor,Pricing,2
15140,6508,Budget - Needs Approval,Budget,1
15141,6509,Budget - Approved,Budget,6
15142,6510,Competitor - Open Source Alternative,Competitor,8
15143,6510,Competitor - CompetitorC,Competitor,2
15144,6510,Discount - Competitive Match,Discount,8
15145,6510,Objection - Switching Cost,Objection,6
15146,6511,Security - Penetration Testing,Security,7
15147,6512,Objection - Missing Feature,Objection,3
15148,6512,Objection - Team Adoption Concern,Objection,5
15149,6514,Competitor - CompetitorB,Competitor,5
15150,6516,Pricing - Volume Discount,Pricing,2
15151,6516,Security - SSO Requirement,Security,7
15152,6516,Procurement Process Started,Buying Signal,5
15153,6516,Next Steps Discussed,Buying Signal,1
15154,6516,,,7
15155,6516,Objection - Need More Stakeholder Buy-in,Objection,2
15156,6516,Discount - Multi-Year Ask,Discount,6
15157,6518,Budget - Freeze Mentioned,Budget,3
15158,6519,Discount - Multi-Year Ask,Discount,8
15159,6521,Technical - API Integration,Technical,3
15160,6521,Competitor - CompetitorA,Competitor,6
15161,6521,Objection - Missing Feature,Objection,2
15162,6521,Risk - No Decision Likely,Risk,3
15163,6523,Next Steps Discussed,Buying Signal,7
15164,6523,Discount - Competitive Match,Discount,2
15165,6524,Discount - End of Quarter,Discount,4
15166,6524,Discount - Competitive Match,Discount,6
15167,6526,Pricing - Enterprise Tier,Pricing,7
15168,6526,Risk - Stakeholder Pushback,Risk,5
15169,6526,Decision Maker Involved,Buying Signal,1
15170,6528,Budget - Freeze Mentioned,Budget,8
15171,6532,Security - GDPR Compliance,Security,5
15172,6533,Procurement Process Started,Buying Signal,1
15173,6533,Objection - Missing Feature,Objection,4
15174,6533,Objection - Team Adoption Concern,Objection,3
15175,6535,Next Steps Discussed,Buying Signal,2
15176,6535,Competitor - CompetitorD,Competitor,7
15177,6535,Security - SOC2 Compliance,Security,8
15178,6536,Pricing - Too Expensive Objection,Pricing,3
15179,6536,Security - GDPR Compliance,Security,4
15180,6537,,,3
15181,6537,Security - Penetration Testing,Security,-3
15182,6538,Budget - Reallocating Funds,Budget,6
15183,6538,Pricing - Compared to Competitor,Pricing,8
15184,6538,Risk - Champion Leaving,Risk,7
15185,6539,Security - GDPR Compliance,Security,6
15186,6539,Contract Review Started,Buying Signal,6
15187,6539,Pricing - Volume Discount,Pricing,-5
15188,6539,Discount - Multi-Year Ask,Discount,3
15189,6543,Risk - Competitor Evaluation,Risk,8
15190,6543,Security - GDPR Compliance,Security,8
15191,6543,Pricing - Volume Discount,Pricing,2
15192,6543,Objection - Team Adoption Concern,Objection,5
15193,6545,Next Steps Discussed,Buying Signal,5
15194,6545,Competitor - CompetitorC,Competitor,8
15195,6545,Risk - Champion Leaving,Risk,4
15196,6546,Pricing - Requested Quote,Pricing,2
15197,6546,Competitor - Open Source Alternative,Competitor,6
15198,6546,Technical - API Integration,Technical,5
15199,6546,Reference Call Requested,Buying Signal,3
15200,6547,Pricing - Volume Discount,Pricing,4
15201,6547,Procurement Process Started,Buying Signal,8
15202,6547,Pricing - Too Expensive Objection,Pricing,6
15203,6548,POC Requested,Buying Signal,4
15204,6548,Risk - Budget Freeze,Risk,8
15205,6548,Competitor - CompetitorD,Competitor,5
15206,6549,Budget - Freeze Mentioned,Budget,7
15207,6549,Risk - No Decision Likely,Risk,-6
15208,6550,Risk - No Decision Likely,Risk,3
15209,6550,Pricing - Requested Quote,Pricing,8
15210,6550,Technical - Performance Requirements,Technical,3
15211,6550,Competitor - CompetitorD,Competitor,5
15212,6552,Competitor - CompetitorC,Competitor,2
15213,6552,Discount - Multi-Year Ask,Discount,3
15214,6553,Objection - Too Complex,Objection,3
15215,6553,,,8
15216,6553,Discount - End of Quarter,Discount,4
15217,6554,Technical - Performance Requirements,Technical,7
15218,6554,Budget - Freeze Mentioned,Budget,8
15219,6557,Security - SSO Requirement,Security,7
15220,6558,Pricing - Enterprise Tier,Pricing,1
15221,6558,POC Requested,Buying Signal,1
15222,6560,Objection - Missing Feature,Objection,7
15223,6562,Competitor - Open Source Alternative,Competitor,4
15224,6562,Competitor - CompetitorA,Competitor,-2
15225,6562,Discount - End of Quarter,Discount,2
15226,6563,Competitor - CompetitorB,Competitor,1
15227,6564,Objection - Too Complex,Objection,6
15228,6564,Risk - Competitor Evaluation,Risk,5
15229,6564,Objection - Switching Cost,Objection,4
15230,6564,Competitor - Open Source Alternative,Competitor,-4
15231,6567,Objection - Team Adoption Concern,Objection,5
15232,6571,Reference Call Requested,Buying Signal,8
15233,6574,Pricing - Volume Discount,Pricing,5
15234,6574,Technical - Data Migration Plan,Technical,1
15235,6574,Risk - No Decision Likely,Risk,3
15236,6575,,,7
15237,6575,POC Requested,Buying Signal,8
15238,6575,Budget - Freeze Mentioned,Budget,8
15239,6575,Budget - Needs Approval,Budget,4
15240,6575,Objection - Need More Stakeholder Buy-in,Objection,-8
15241,6577,Objection - Need More Stakeholder Buy-in,Objection,2
15242,6577,Pricing - Compared to Competitor,Pricing,2
15243,6577,Competitor - Open Source Alternative,Competitor,3
15244,6577,Technical - Custom Workflow Needs,Technical,2
15245,6577,Risk - No Decision Likely,Risk,4
15246,6578,POC Requested,Buying Signal,2
15247,6578,Competitor - Open Source Alternative,Competitor,2
15248,6578,Pricing - Enterprise Tier,Pricing,7
15249,6579,Competitor - CompetitorB,Competitor,1
15250,6579,Pricing - Requested Quote,Pricing,8
15251,6579,Discount - Competitive Match,Discount,6
15252,6579,,,2
15253,6581,Competitor - Open Source Alternative,Competitor,1
15254,6581,Budget - Reallocating Funds,Budget,3
15255,6581,Risk - Competitor Evaluation,Risk,5
15256,6583,Risk - No Decision Likely,Risk,3
15257,6583,Pricing - Enterprise Tier,Pricing,8
15258,6583,Technical - Custom Workflow Needs,Technical,4
15259,6584,Competitor - CompetitorE,Competitor,3
15260,6584,Competitor - CompetitorC,Competitor,1
15261,6584,Pricing - Enterprise Tier,Pricing,2
15262,6585,Security - Data Residency,Security,1
15263,6585,Budget - Freeze Mentioned,Budget,4
15264,6585,Risk - Legal Blockers,Risk,6
15265,6585,Risk - No Decision Likely,Risk,2
15266,6585,Next Steps Discussed,Buying Signal,3
15267,6585,Competitor - Open Source Alternative,Competitor,5
15268,6585,Competitor - CompetitorA,Competitor,7
15269,6586,Pricing - Requested Quote,Pricing,8
15270,6586,Competitor - CompetitorA,Competitor,2
15271,6586,Competitor - CompetitorE,Competitor,8
15272,6586,Pricing - Enterprise Tier,Pricing,2
15273,6586,Objection - Missing Feature,Objection,5
15274,6586,Technical - API Integration,Technical,3
15275,6586,Competitor - Open Source Alternative,Competitor,7
15276,6587,Budget - Needs Approval,Budget,1
15277,6587,Discount - Multi-Year Ask,Discount,6
15278,6587,Objection - Too Complex,Objection,8
15279,6587,Pricing - Requested Quote,Pricing,1
15280,6590,Security - Data Residency,Security,1
15281,6590,Technical - Performance Requirements,Technical,8
15282,6590,Competitor - CompetitorE,Competitor,1
15283,6591,Competitor - Open Source Alternative,Competitor,6
15284,6591,Technical - Data Migration Plan,Technical,5
15285,6591,Budget - Needs Approval,Budget,3
15286,6591,Risk - Legal Blockers,Risk,4
15287,6594,Budget - Freeze Mentioned,Budget,2
15288,6594,Decision Timeline Confirmed,Buying Signal,7
15289,6594,Technical - Custom Workflow Needs,Technical,4
15290,6594,Pricing - Requested Quote,Pricing,3
15291,6594,Risk - Stakeholder Pushback,Risk,8
15292,6594,Competitor - CompetitorC,Competitor,2
15293,6595,Security - Penetration Testing,Security,5
15294,6595,Objection - Switching Cost,Objection,5
15295,6595,Risk - Stakeholder Pushback,Risk,3
15296,6595,Technical - API Integration,Technical,1
15297,6595,Security - GDPR Compliance,Security,3
15298,6597,Pricing - Too Expensive Objection,Pricing,1
15299,6599,Risk - Champion Leaving,Risk,7
15300,6599,Pricing - Enterprise Tier,Pricing,2
15301,6599,Competitor - CompetitorA,Competitor,2
15302,6601,Competitor - CompetitorC,Competitor,6
15303,6601,Technical - Custom Workflow Needs,Technical,3
15304,6601,Risk - Champion Leaving,Risk,8
15305,6601,Budget - Approved,Budget,5
15306,6601,Competitor - CompetitorE,Competitor,1
15307,6601,Pricing - Volume Discount,Pricing,4
15308,6602,Risk - Delayed Timeline,Risk,3
15309,6602,Reference Call Requested,Buying Signal,8
15310,6602,Security - Penetration Testing,Security,2
15311,6602,Objection - Team Adoption Concern,Objection,6
15312,6602,,,3
15313,6602,Competitor - CompetitorE,Competitor,8
15314,6604,Competitor - CompetitorC,Competitor,4
15315,6604,Budget - Freeze Mentioned,Budget,7
15316,6604,Procurement Process Started,Buying Signal,8
15317,6604,Security - GDPR Compliance,Security,8
15318,6604,Risk - Competitor Evaluation,Risk,5
15319,6605,Risk - Stakeholder Pushback,Risk,3
15320,6605,,,3
15321,6605,Competitor - CompetitorE,Competitor,1
15322,6610,Objection - Switching Cost,Objection,8
15323,6610,Objection - Team Adoption Concern,Objection,3
15324,6610,Security - SSO Requirement,Security,-5
15325,6610,Competitor - CompetitorD,Competitor,3
15326,6610,Technical - API Integration,Technical,5
15327,6610,Risk - Champion Leaving,Risk,4
15328,6611,Objection - Switching Cost,Objection,6
15329,6611,Risk - Champion Leaving,Risk,2
15330,6611,Discount - Competitive Match,Discount,7
15331,6611,Pricing - Volume Discount,Pricing,3
15332,6611,Competitor - CompetitorB,Competitor,7
15333,6612,Discount - Multi-Year Ask,Discount,2
15334,6612,Technical - Performance Requirements,Technical,4
15335,6612,Budget - Needs Approval,Budget,6
15336,6612,Contract Review Started,Buying Signal,5
15337,6614,POC Requested,Buying Signal,2
15338,6614,Security - SSO Requirement,Security,4
15339,6614,Budget - Approved,Budget,8
15340,6614,Budget - Reallocating Funds,Budget,7
15341,6616,Pricing - Requested Quote,Pricing,1
15342,6616,Competitor - CompetitorD,Competitor,3
15343,6616,Competitor - CompetitorE,Competitor,4
15344,6616,Security - GDPR Compliance,Security,8
15345,6617,Procurement Process Started,Buying Signal,1
15346,6617,Risk - Competitor Evaluation,Risk,4
15347,6617,Budget - Approved,Budget,1
15348,6617,Budget - Reallocating Funds,Budget,6
15349,6617,Discount - Competitive Match,Discount,8
15350,6618,Technical - Performance Requirements,Technical,8
15351,6618,Objection - Missing Feature,Objection,3
15352,6618,Discount - Competitive Match,Discount,7
15353,6618,Competitor - CompetitorC,Competitor,6
15354,6618,Decision Maker Involved,Buying Signal,4
15355,6618,Competitor - CompetitorD,Competitor,1
15356,6619,Risk - Stakeholder Pushback,Risk,8
15357,6619,Objection - Missing Feature,Objection,7
15358,6620,Pricing - Requested Quote,Pricing,4
15359,6620,Budget - Freeze Mentioned,Budget,1
15360,6620,Security - Penetration Testing,Security,1
15361,6620,Technical - API Integration,Technical,4
15362,6620,Technical - SSO / SAML Setup,Technical,6
15363,6621,Risk - Competitor Evaluation,Risk,3
15364,6621,Budget - Reallocating Funds,Budget,5
15365,6621,Security - GDPR Compliance,Security,3
15366,6622,Budget - Reallocating Funds,Budget,5
15367,6622,Risk - Legal Blockers,Risk,7
15368,6623,Competitor - CompetitorB,Competitor,3
15369,6624,Competitor - CompetitorA,Competitor,1
15370,6624,Pricing - Volume Discount,Pricing,5
15371,6624,Pricing - Compared to Competitor,Pricing,8
15372,6624,Objection - Missing Feature,Objection,2
15373,6624,Objection - Switching Cost,Objection,7
15374,6625,Objection - Need More Stakeholder Buy-in,Objection,1
15375,6625,Risk - Delayed Timeline,Risk,6
