call_id,opp_id,owner_id,call_date,duration_minutes,direction,call_type,disposition,num_participants,talk_ratio_rep,longest_monologue_sec,question_count,next_steps_mentioned
5440,3460,1,2022-04-17T11:00:00,27,Outbound,Follow-Up,Completed,7,0.57,197,6,False
5441,4052,1,2024-11-21T11:45:00,50,Outbound,Negotiation,Rescheduled,1,,,0,False
5442,3916,4,2023-03-27T15:15:00,28,Outbound,Follow-Up,Completed,6,0.59,170,19,False
5443,1845,5,2023-01-22T11:15:00,1,Outbound,Technical Deep Dive,Voicemail,1,,,0,False
5444,3419,9,2023-05-08T09:00:00,43,Outbound,Check-In,Completed,5,0.58,193,11,True
5445,4278,15,2024-12-22T10:15:00,37,Outbound,QBR,Completed,3,0.52,201,4,False
5446,1822,8,2024-12-07T09:30:00,38,Inbound,Demo,Rescheduled,1,,,0,False
5447,1350,15,2022-12-20T14:45:00,0,Outbound,Negotiation,No Show,1,,,0,False
5448,3558,10,2024-05-29T14:15:00,60,Inbound,QBR,Completed,4,0.63,159,3,False
5449,1956,5,2024-12-26T15:45:00,16,Outbound,Technical Deep Dive,Completed,5,0.38,126,15,False
5450,4522,15,2023-04-10T14:30:00,35,Outbound,Check-In,Completed,8,0.47,38,3,False
5451,1345,4,2021-10-04T13:45:00,53,Outbound,Discovery,Completed,3,0.52,91,6,True
5452,4340,4,2021-10-07T17:30:00,54,Outbound,Discovery,Completed,4,0.51,57,16,True
5453,1355,10,2023-11-14T15:30:00,3,Inbound,Follow-Up,Voicemail,1,,,0,False
5454,4270,16,2024-12-14T12:00:00,41,Outbound,Follow-Up,Completed,5,0.59,224,12,False
5455,3883,9,2023-01-02T11:15:00,18,Outbound,QBR,Completed,7,0.52,206,5,True
5456,3571,14,2022-01-23T13:30:00,38,Outbound,Demo,Completed,5,0.57,227,5,True
5457,606,14,2024-06-15T12:30:00,31,Inbound,Technical Deep Dive,Completed,3,0.44,229,8,False
5458,3178,6,2023-05-13T13:15:00,42,Inbound,Technical Deep Dive,Completed,7,0.72,160,5,False
5459,1683,11,2021-04-19T13:30:00,51,Inbound,Negotiation,Completed,7,0.51,37,9,True
5460,1389,16,2023-09-15T09:15:00,3,Inbound,Demo,Voicemail,1,,,0,False
5461,3434,11,2023-01-24T11:00:00,54,Outbound,Technical Deep Dive,Completed,4,0.69,217,17,True
5462,3484,11,2023-07-29T15:00:00,37,Outbound,Demo,Completed,4,0.71,58,3,False
5463,3534,14,2022-06-17T11:30:00,-30,Outbound,Discovery,Completed,2,0.8,158,6,False
5464,2464,14,2024-12-09T15:30:00,45,Outbound,Technical Deep Dive,Completed,4,0.64,186,7,False
5465,1334,10,2022-02-06T10:15:00,0,Inbound,Negotiation,No Show,1,,,0,False
5466,2131,6,2024-12-03T08:00:00,43,Outbound,Demo,Completed,7,0.66,262,8,False
5467,2914,7,2022-05-20T13:45:00,24,Outbound,Check-In,Completed,4,0.4,204,14,False
5468,4770,12,2023-07-02T13:30:00,16,Inbound,Negotiation,Completed,5,0.42,118,21,False
5469,2379,14,2024-08-16T13:15:00,57,Outbound,Discovery,Completed,2,0.62,49,10,False
5470,4751,4,2023-10-26T11:00:00,-21,Inbound,Check-In,Rescheduled,1,,,0,False
5471,4533,5,2024-06-11T11:00:00,41,Outbound,Technical Deep Dive,Completed,5,0.63,206,17,True
5472,3225,2,2024-11-25T12:45:00,33,Inbound,QBR,Completed,5,0.4,92,18,False
5473,1278,15,2024-12-16T12:15:00,32,Inbound,Discovery,Completed,2,0.46,228,8,False
5474,2540,4,2024-01-22T12:45:00,32,Outbound,Discovery,Completed,7,0.46,159,19,False
5475,1557,11,2024-12-20T10:45:00,,Outbound,Technical Deep Dive,Completed,8,0.57,230,16,True
5476,4392,3,2024-08-21T14:00:00,52,Outbound,Check-In,Completed,6,0.46,178,21,False
5477,1333,8,2023-04-29T16:15:00,37,Outbound,Negotiation,Completed,2,0.64,238,18,False
5478,3275,10,2024-07-05T12:00:00,,Outbound,Follow-Up,Completed,3,0.56,81,8,True
5479,1078,16,2024-03-23T14:30:00,0,Outbound,Follow-Up,No Show,1,,,0,False
5480,2655,6,2022-06-01T13:45:00,,Outbound,Check-In,Completed,4,0.68,216,6,False
5481,4491,8,2024-11-03T10:45:00,49,Inbound,QBR,Rescheduled,1,,,0,False
5482,1140,7,2024-12-16T12:30:00,53,Outbound,Check-In,Completed,4,0.61,86,20,True
5483,2335,10,2023-12-18T16:45:00,34,Outbound,Discovery,Rescheduled,1,,,0,False
5484,3831,4,2022-08-25T11:30:00,30,Outbound,Technical Deep Dive,Completed,8,0.39,100,8,True
5485,2385,4,2023-11-19T17:00:00,28,Inbound,Discovery,Completed,5,0.6,182,19,True
5486,4388,6,2023-01-22T15:30:00,51,Inbound,Negotiation,Rescheduled,1,,,0,False
5487,3781,16,2023-09-19T09:30:00,43,Outbound,Negotiation,Completed,7,0.5,75,9,True
5488,2056,12,2024-12-03T14:00:00,25,Outbound,Demo,Completed,6,0.54,172,4,True
5489,59,1,2024-12-13T16:45:00,27,Outbound,Demo,Rescheduled,1,,,0,False
5490,5,11,2024-12-01T13:00:00,0,Outbound,Technical Deep Dive,No Show,1,,,0,False
5491,4211,12,2024-07-12T14:15:00,37,Outbound,Discovery,Completed,2,0.4,188,5,True
5492,1634,13,2021-10-05T14:15:00,34,Outbound,Demo,Completed,2,0.52,45,11,True
5493,194,1,2023-06-14T11:45:00,16,Inbound,Check-In,Completed,8,0.44,108,14,False
5494,282,3,2024-12-10T11:00:00,2,Outbound,Discovery,Voicemail,1,,,0,False
5495,1186,2,2024-11-28T10:30:00,15,Inbound,Negotiation,Completed,8,0.67,120,15,True
5496,1920,9,2023-08-10T13:15:00,26,Outbound,Technical Deep Dive,Completed,2,0.57,50,10,False
5497,457,14,2023-07-16T10:15:00,59,Outbound,Check-In,Rescheduled,1,,,0,False
5498,4563,3,2024-11-05T16:15:00,35,Inbound,Check-In,Completed,7,0.53,185,9,True
5499,4185,10,2024-12-07T15:30:00,35,Outbound,Negotiation,Completed,6,0.52,164,3,True
5500,1690,5,2024-12-17T13:00:00,44,Inbound,Follow-Up,Completed,7,0.64,183,18,False
5501,726,7,2024-08-02T13:00:00,46,Outbound,Follow-Up,Completed,2,0.64,158,14,True
5502,3970,14,2022-09-12T15:15:00,2,Outbound,Negotiation,Voicemail,1,,,0,False
5503,709,16,2024-11-01T13:00:00,41,Outbound,Negotiation,Completed,3,0.61,102,10,False
5504,4604,3,2023-03-10T14:45:00,58,Outbound,QBR,Rescheduled,1,,,0,False
5505,2735,4,2022-02-03T15:00:00,21,Outbound,Demo,Completed,7,0.35,164,13,True
5506,3281,15,2030-06-15T10:00:00,24,Inbound,Check-In,Completed,7,0.53,162,6,False
5507,663,15,2024-09-14T12:45:00,52,Inbound,Check-In,Rescheduled,1,,,0,False
5508,2065,10,2024-08-28T15:30:00,0,Outbound,Follow-Up,No Show,1,,,0,False
5509,1577,7,2022-06-07T14:45:00,31,Outbound,Technical Deep Dive,Completed,5,0.41,70,5,True
5510,2697,10,2024-12-21T09:45:00,50,Outbound,Check-In,Completed,5,0.45,160,7,True
5511,2891,7,2024-06-04T14:00:00,44,Outbound,Check-In,Completed,6,0.62,208,17,True
5512,4197,13,2024-12-03T11:30:00,0,Inbound,Negotiation,No Show,1,,,0,False
5513,2522,2,2023-05-07T11:15:00,0,Outbound,Demo,No Show,1,,,0,False
5514,3550,13,2024-03-08T10:15:00,-15,Outbound,Check-In,Completed,3,0.51,74,7,False
5515,3322,16,2024-12-13T10:15:00,33,Outbound,Technical Deep Dive,Completed,6,0.61,64,16,True
5516,4232,11,2023-06-12T14:00:00,1,Outbound,Check-In,Voicemail,1,,,0,False
5517,1061,9,2030-06-15T10:00:00,28,Inbound,Technical Deep Dive,Completed,4,0.79,79,11,False
5518,2825,15,2024-09-29T13:45:00,40,Inbound,Discovery,Completed,3,0.58,101,8,False
5519,308,14,2021-02-02T10:30:00,15,Outbound,Follow-Up,Completed,2,0.45,96,4,False
5520,2466,2,2024-06-10T10:00:00,49,Outbound,Demo,Completed,3,0.65,179,16,True
5521,4686,6,2023-09-02T14:00:00,26,Inbound,Negotiation,Completed,5,0.62,87,5,False
5522,2583,6,2024-08-14T12:30:00,25,Outbound,Check-In,Completed,8,0.47,175,17,False
5523,3230,16,2024-12-17T15:30:00,38,Outbound,Demo,Completed,4,0.36,154,12,False
5524,605,9,2024-08-30T16:30:00,44,Outbound,Technical Deep Dive,Completed,7,0.58,160,11,True
5525,4793,4,2024-11-15T10:45:00,23,Inbound,QBR,Completed,4,0.56,201,13,True
5526,669,15,2024-12-06T09:00:00,39,Outbound,Discovery,Completed,7,0.52,75,3,False
5527,4015,16,2030-06-15T10:00:00,24,Outbound,QBR,Completed,7,0.56,164,4,False
5528,4353,1,2023-07-15T13:30:00,32,Inbound,QBR,Completed,7,0.36,167,9,False
5529,4884,3,2024-02-05T11:00:00,28,Outbound,Follow-Up,Completed,3,0.3,99,22,True
5530,3337,16,2024-12-28T14:00:00,37,Outbound,Technical Deep Dive,Completed,5,0.66,196,12,True
5531,1073,10,2022-02-24T11:15:00,21,Outbound,Technical Deep Dive,Rescheduled,1,,,0,False
5532,4903,2,2022-09-30T13:45:00,37,Outbound,Discovery,Completed,4,0.48,100,12,True
5533,579,12,2021-12-04T11:15:00,51,Outbound,Technical Deep Dive,Completed,2,0.72,140,7,False
5534,264,5,2023-12-01T11:15:00,57,Inbound,Discovery,Rescheduled,1,,,0,False
5535,2252,9,2024-08-22T15:30:00,43,Inbound,Technical Deep Dive,Completed,7,0.83,129,7,False
5536,198,5,2024-12-03T13:45:00,56,Outbound,Follow-Up,Completed,7,0.69,115,18,True
5537,2212,3,2024-12-25T15:15:00,44,Outbound,Technical Deep Dive,Completed,6,0.41,46,8,True
5538,3023,11,2021-10-03T15:30:00,46,Outbound,QBR,Completed,6,0.51,152,5,True
5539,4710,1,2024-03-19T14:00:00,54,Outbound,Negotiation,Completed,6,0.6,61,6,True
5540,2083,7,2024-11-19T11:15:00,55,Inbound,Check-In,Completed,4,0.67,224,10,False
5541,4201,7,2023-07-06T13:45:00,38,Outbound,Check-In,Rescheduled,1,,,0,False
5542,1326,11,2024-07-11T11:30:00,0,Outbound,Follow-Up,No Show,1,,,0,False
5543,4298,13,2024-11-27T15:15:00,18,Outbound,Discovery,Completed,6,0.58,185,3,True
5544,2805,14,2024-07-08T12:45:00,42,Outbound,Technical Deep Dive,Completed,3,0.61,34,7,False
5545,2310,10,2024-08-31T13:15:00,15,Outbound,Check-In,Completed,8,0.62,146,14,False
5546,2271,10,2024-11-22T15:45:00,38,Outbound,Negotiation,Completed,3,0.6,207,16,False
5547,3393,2,2023-12-06T10:00:00,,Inbound,Technical Deep Dive,Rescheduled,1,,,0,False
5548,1518,10,2024-03-06T13:30:00,44,Outbound,Check-In,Completed,5,0.67,223,12,False
5549,1939,16,2024-10-20T10:15:00,56,Outbound,QBR,Completed,7,0.51,92,10,False
5550,4778,5,2024-03-25T13:45:00,22,Outbound,Discovery,Rescheduled,1,,,0,False
5551,4274,15,2024-12-27T11:30:00,48,Outbound,Technical Deep Dive,Completed,3,0.51,225,12,True
5552,1155,12,2024-12-27T15:00:00,2,Outbound,Discovery,Voicemail,1,,,0,False
5553,4794,6,2022-03-30T12:15:00,,Outbound,Demo,Completed,7,0.69,206,9,False
5554,3701,12,2023-05-03T12:30:00,52,Outbound,Negotiation,Completed,5,0.4,35,7,True
5555,4184,2,2023-01-24T11:15:00,21,Outbound,Follow-Up,Completed,8,0.46,154,12,True
5556,433,1,2024-10-03T08:00:00,26,Outbound,Negotiation,Completed,3,0.44,65,10,True
5557,4274,15,2024-12-17T14:00:00,17,Outbound,Negotiation,Completed,4,0.6,127,12,False
5558,3720,12,2022-12-11T10:45:00,22,Outbound,Discovery,Completed,3,0.7,82,11,True
5559,2802,7,2024-10-07T11:00:00,30,Outbound,Negotiation,Completed,8,0.53,88,10,False
5560,3181,15,2024-12-15T12:45:00,2,Outbound,Demo,Voicemail,1,,,0,False
5561,1994,3,2024-03-05T17:45:00,47,Inbound,Check-In,Rescheduled,1,,,0,False
5562,1316,1,2023-11-08T14:30:00,49,Inbound,Follow-Up,Completed,2,0.33,214,19,False
5563,2980,6,2024-07-25T08:30:00,0,Outbound,Discovery,No Show,1,,,0,False
5564,3775,2,2024-07-10T09:30:00,15,Outbound,Check-In,Completed,2,0.46,184,13,True
5565,4896,10,2024-08-01T16:15:00,33,Outbound,Demo,Rescheduled,1,,,0,False
5566,4481,7,2021-03-10T12:45:00,26,Inbound,Negotiation,Rescheduled,1,,,0,False
5567,4034,7,2024-12-14T12:00:00,59,Outbound,Check-In,Completed,7,0.31,142,12,True
5568,4121,12,2024-10-02T13:15:00,19,Outbound,QBR,Completed,2,0.68,213,6,True
5569,1257,4,2023-04-05T15:15:00,60,Outbound,Technical Deep Dive,Completed,6,1.05,115,15,True
5570,3159,9,2022-10-18T12:45:00,33,Outbound,Follow-Up,Completed,6,0.6,58,10,False
5571,4442,12,2024-10-30T12:30:00,46,Inbound,Demo,Completed,7,0.6,220,2,False
5572,2536,8,2024-12-20T13:30:00,26,Outbound,Demo,Rescheduled,1,,,0,False
5573,3438,5,2024-12-17T15:45:00,24,Outbound,Follow-Up,Completed,5,0.52,72,10,False
5574,1210,9,2024-12-17T14:15:00,15,Outbound,Negotiation,Completed,8,0.75,156,11,False
5575,4776,16,2024-11-03T13:30:00,20,Outbound,Negotiation,Completed,7,0.48,50,3,False
5576,1858,9,2022-04-03T14:15:00,30,Outbound,Technical Deep Dive,Completed,4,0.55,106,18,True
5577,3067,16,2024-09-10T16:00:00,19,Outbound,Check-In,Rescheduled,1,,,0,False
5578,4800,7,2021-01-10T14:15:00,2,Outbound,QBR,Voicemail,1,,,0,False
5579,2837,8,2024-04-20T15:45:00,50,Inbound,Follow-Up,Completed,2,0.58,178,9,True
5580,3314,4,2024-09-07T10:15:00,20,Outbound,Technical Deep Dive,Completed,4,0.39,163,18,False
5581,1248,3,2023-05-27T16:15:00,44,Inbound,Follow-Up,Rescheduled,1,,,0,False
5582,453,5,2024-09-22T10:15:00,0,Outbound,Demo,No Show,1,,,0,False
5583,3097,5,2024-03-24T11:15:00,40,Outbound,Negotiation,Completed,5,0.64,32,17,False
5584,4650,15,2024-12-18T15:45:00,,Outbound,Technical Deep Dive,Completed,2,0.42,47,9,False
5585,27,16,2024-11-18T09:30:00,45,Inbound,Demo,Completed,3,0.56,45,8,False
5586,2037,1,2024-07-13T15:30:00,32,Inbound,Check-In,Rescheduled,1,,,0,False
5587,1034,1,2024-08-16T14:30:00,28,Outbound,Follow-Up,Completed,7,0.34,239,18,False
5588,1648,12,2022-04-29T10:45:00,35,Outbound,Discovery,Rescheduled,1,,,0,False
5589,2615,15,2024-12-03T12:30:00,16,Outbound,Technical Deep Dive,Completed,3,0.51,171,11,True
5590,1412,1,2024-11-18T13:30:00,39,Inbound,Discovery,Rescheduled,1,,,0,False
5591,1968,10,2024-12-17T16:30:00,0,Outbound,Negotiation,No Show,1,,,0,False
5592,2914,7,2022-05-29T12:45:00,23,Inbound,Negotiation,Completed,8,0.51,219,10,False
5593,1365,16,2024-12-03T15:45:00,39,Outbound,Negotiation,Completed,5,0.69,114,4,True
5594,3070,7,2024-05-01T10:45:00,49,Outbound,Follow-Up,Completed,8,0.55,61,19,False
5595,2066,12,2023-06-26T17:00:00,18,Inbound,Negotiation,Completed,7,0.69,144,16,True
5596,152,14,2024-10-04T10:15:00,42,Inbound,Demo,Completed,6,0.61,300,1,True
5597,2803,12,2024-12-09T16:00:00,44,Outbound,Discovery,Rescheduled,1,,,0,False
5598,3172,5,2024-04-21T14:45:00,45,Outbound,Check-In,Completed,8,0.78,168,15,True
5599,837,9,2024-12-31T14:30:00,40,Outbound,QBR,Completed,8,0.72,112,6,False
5600,2644,15,2023-11-02T11:30:00,44,Outbound,Demo,Completed,3,0.62,224,1,False
5601,3796,10,2023-07-09T12:15:00,30,Outbound,Demo,Completed,4,0.59,141,9,True
5602,2271,10,2024-12-24T14:30:00,28,Inbound,QBR,Rescheduled,1,,,0,False
5603,3820,7,2023-06-21T15:15:00,56,Outbound,Demo,Completed,6,0.35,201,11,True
5604,2431,10,2024-12-21T11:45:00,27,Outbound,Discovery,Rescheduled,1,,,0,False
5605,1932,13,2023-09-05T16:45:00,0,Outbound,Technical Deep Dive,No Show,1,,,0,False
5606,4003,15,2023-08-29T15:30:00,55,Inbound,Technical Deep Dive,Completed,2,0.61,133,11,True
5607,1075,11,2020-10-27T08:45:00,0,Outbound,Demo,No Show,1,,,0,False
5608,405,14,2024-02-03T10:15:00,50,Inbound,Check-In,Completed,6,0.43,97,5,False
5609,2787,3,2024-01-11T14:15:00,58,Inbound,Follow-Up,Completed,7,1.26,68,21,True
5610,1437,16,2024-12-17T08:15:00,31,Outbound,Discovery,Completed,3,0.7,131,9,False
5611,820,13,2023-10-21T14:15:00,49,Inbound,Demo,Completed,5,0.69,44,7,False
5612,3904,8,2024-10-17T12:30:00,45,Outbound,Demo,Completed,7,0.6,90,17,False
5613,273,2,2024-12-13T13:15:00,19,Outbound,Follow-Up,Completed,3,0.54,208,15,True
5614,4763,13,2024-08-28T13:00:00,1,Outbound,Follow-Up,Voicemail,1,,,0,False
5615,2380,4,2030-06-15T10:00:00,2,Outbound,Follow-Up,Voicemail,1,,,0,False
5616,2586,16,2024-03-31T14:45:00,0,Inbound,Check-In,No Show,1,,,0,False
5617,2275,8,2023-05-14T16:00:00,30,Outbound,Demo,Rescheduled,1,,,0,False
5618,1776,9,2024-01-14T13:45:00,47,Outbound,Demo,Completed,5,0.62,57,13,False
5619,1953,7,2024-08-01T14:15:00,38,Outbound,Follow-Up,Completed,8,0.48,126,18,True
5620,1010,4,2024-12-03T11:30:00,1,Outbound,Discovery,Voicemail,1,,,0,False
5621,173,7,2023-07-10T12:15:00,48,Outbound,Negotiation,Completed,3,0.63,148,10,False
5622,1133,3,2024-11-20T10:00:00,0,Outbound,Demo,No Show,1,,,0,False
5623,4424,7,2021-07-29T09:30:00,55,Outbound,Discovery,Completed,6,0.57,43,8,False
5624,3207,4,2023-01-20T10:15:00,19,Outbound,Check-In,Completed,5,0.64,196,8,True
5625,4178,6,2024-07-24T13:30:00,17,Inbound,Follow-Up,Completed,8,0.44,217,14,False
5626,1171,2,2024-06-06T16:00:00,30,Inbound,Demo,Completed,3,0.63,158,6,True
5627,3123,15,2023-07-10T13:30:00,56,Outbound,Negotiation,Completed,2,0.44,189,7,False
5628,4635,6,2023-09-11T09:30:00,38,Inbound,Negotiation,Completed,4,0.69,232,14,False
5629,4938,3,2024-10-29T11:00:00,30,Inbound,Negotiation,Completed,4,0.49,261,10,True
5630,204,14,2024-04-27T16:00:00,18,Outbound,Discovery,Completed,5,0.7,85,7,True
5631,4836,10,2024-11-21T11:45:00,28,Outbound,Technical Deep Dive,Completed,4,0.41,174,16,True
5632,2740,8,2022-08-03T10:45:00,34,Inbound,Negotiation,Completed,3,0.85,191,11,False
5633,3126,7,2024-09-14T10:30:00,42,Inbound,Discovery,Completed,2,0.63,265,3,False
5634,3491,4,2021-04-07T10:15:00,16,Outbound,Check-In,Completed,7,0.49,56,14,False
5635,1824,8,2023-04-16T14:00:00,0,Inbound,Check-In,No Show,1,,,0,False
5636,4943,6,2024-09-24T17:15:00,1,Inbound,Check-In,Voicemail,1,,,0,False
5637,956,15,2024-12-13T11:30:00,18,Outbound,Technical Deep Dive,Completed,8,0.65,214,15,False
5638,2956,6,2024-12-23T13:00:00,0,Outbound,Demo,No Show,1,,,0,False
5639,177,3,2024-10-27T12:45:00,41,Outbound,QBR,Completed,5,0.45,229,4,True
5640,4096,16,2024-12-03T15:00:00,57,Outbound,Negotiation,Completed,7,0.74,186,6,False
5641,4372,2,2024-12-15T15:30:00,26,Inbound,Discovery,Completed,5,0.48,272,13,False
5642,1,6,2024-04-10T15:45:00,51,Inbound,Follow-Up,Completed,6,0.52,34,4,True
5643,3495,2,2024-09-25T09:30:00,35,Outbound,Demo,Rescheduled,1,,,0,False
5644,3007,6,2024-07-23T11:15:00,29,Outbound,Negotiation,Completed,7,0.63,141,11,False
5645,1593,5,2024-04-24T12:45:00,48,Outbound,Demo,Completed,2,0.58,131,7,True
5646,2736,1,2024-11-16T17:15:00,,Outbound,Follow-Up,Completed,5,0.59,209,7,False
5647,2133,9,2023-05-16T11:30:00,46,Outbound,Demo,Completed,6,0.46,95,10,True
5648,621,13,2024-12-11T09:15:00,41,Outbound,Check-In,Completed,5,0.64,86,11,False
5649,3065,3,2030-06-15T10:00:00,16,Outbound,Demo,Completed,2,0.42,58,7,False
5650,1747,5,2024-12-23T13:15:00,41,Outbound,Follow-Up,Completed,8,0.48,111,17,True
5651,2920,2,2024-05-06T15:45:00,22,Outbound,Discovery,Completed,7,0.74,171,6,True
5652,3296,8,2024-12-06T14:30:00,52,Outbound,Demo,Completed,6,0.35,107,14,True
5653,1639,16,2024-12-25T11:15:00,16,Outbound,Technical Deep Dive,Completed,3,0.4,145,12,False
5654,1083,8,2023-09-17T15:30:00,18,Outbound,QBR,Completed,5,0.5,97,24,True
5655,4986,14,2024-12-16T13:30:00,0,Outbound,Discovery,No Show,1,,,0,False
5656,4121,12,2024-09-13T09:15:00,58,Outbound,Follow-Up,Rescheduled,1,,,0,False
5657,2069,8,2024-12-19T16:45:00,15,Inbound,Discovery,Completed,3,0.59,53,5,False
5658,728,4,2024-04-16T13:30:00,3,Outbound,Negotiation,Voicemail,1,,,0,False
5659,3243,9,2022-09-14T10:15:00,26,Inbound,Discovery,Completed,8,0.59,150,3,True
5660,2274,16,2024-03-29T14:00:00,,Outbound,Discovery,Completed,7,0.64,48,8,False
5661,174,5,2023-08-24T16:00:00,47,Outbound,Follow-Up,Rescheduled,1,,,0,False
5662,1557,11,2024-12-19T11:15:00,1,Outbound,Check-In,Voicemail,1,,,0,False
5663,4026,10,2030-06-15T10:00:00,57,Outbound,Discovery,Completed,6,0.57,145,9,False
5664,32,15,2024-11-08T13:45:00,22,Outbound,QBR,Completed,4,0.56,98,4,True
5665,3128,2,2024-09-12T13:00:00,1,Outbound,Discovery,Voicemail,1,,,0,False
5666,2209,1,2024-02-07T12:30:00,48,Outbound,Check-In,Completed,8,0.45,50,16,False
5667,303,15,2024-12-19T16:15:00,54,Outbound,Negotiation,Completed,3,0.87,225,9,True
5668,162,9,2023-02-17T11:30:00,27,Outbound,Check-In,Completed,6,0.59,102,6,False
5669,2738,14,2023-05-15T11:45:00,2,Inbound,QBR,Voicemail,1,,,0,False
5670,1842,12,2024-11-30T15:00:00,48,Outbound,Technical Deep Dive,Rescheduled,1,,,0,False
5671,2130,10,2023-01-31T10:00:00,24,Inbound,Demo,Completed,2,0.64,121,8,False
5672,4889,8,2024-12-02T15:30:00,32,Inbound,Negotiation,Completed,2,0.53,211,14,False
5673,2176,7,2021-07-11T15:30:00,23,Inbound,Negotiation,Completed,3,0.78,278,3,False
5674,3633,11,2024-12-01T17:15:00,0,Inbound,Check-In,No Show,1,,,0,False
5675,740,2,2024-05-24T12:45:00,31,Inbound,Demo,Completed,8,0.36,52,10,True
5676,1150,2,2023-03-22T13:15:00,16,Outbound,Technical Deep Dive,Completed,4,0.42,180,16,False
5677,3723,1,2024-01-19T12:30:00,42,Outbound,Check-In,Completed,5,0.5,70,24,True
5678,3135,15,2024-11-27T16:00:00,0,Inbound,QBR,No Show,1,,,0,False
5679,3624,2,2024-12-17T15:45:00,0,Inbound,Technical Deep Dive,No Show,1,,,0,False
5680,1096,12,2022-07-12T12:45:00,32,Inbound,Demo,Completed,8,0.53,136,9,True
5681,365,13,2024-03-25T09:15:00,37,Outbound,Demo,Completed,5,0.72,139,5,False
5682,3260,3,2023-04-24T10:30:00,50,Outbound,Negotiation,Completed,2,0.32,152,10,False
5683,3004,6,2024-04-27T13:45:00,22,Outbound,Discovery,Completed,2,0.76,210,3,True
5684,3777,9,2024-10-14T11:00:00,0,Outbound,Negotiation,No Show,1,,,0,False
5685,2401,10,2024-12-08T14:30:00,21,Outbound,Negotiation,Completed,4,1.09,118,11,False
5686,4549,8,2024-11-06T14:00:00,53,Inbound,Check-In,Completed,6,0.6,198,8,False
5687,1192,4,2024-12-16T10:00:00,45,Outbound,Negotiation,Completed,3,0.83,158,11,False
5688,2383,11,2024-05-19T09:45:00,53,Outbound,Technical Deep Dive,Completed,8,0.42,131,9,True
5689,550,5,2024-01-20T14:45:00,36,Inbound,Demo,Completed,5,0.37,167,19,False
5690,185,8,2024-12-13T10:15:00,45,Outbound,Discovery,Completed,4,0.56,187,5,True
5691,3357,5,2021-01-07T15:45:00,15,Inbound,QBR,Completed,3,0.55,46,14,True
5692,1746,15,2024-07-18T16:00:00,29,Inbound,Check-In,Completed,7,0.64,57,9,True
5693,2192,16,2024-11-30T15:45:00,49,Outbound,Check-In,Rescheduled,1,,,0,False
5694,905,5,2024-11-04T14:45:00,28,Outbound,Demo,Completed,7,0.8,55,2,True
5695,1784,1,2021-08-05T15:30:00,51,Outbound,Negotiation,Completed,2,0.59,197,20,True
5696,1046,2,2024-10-09T15:45:00,20,Outbound,Discovery,Completed,6,0.39,186,20,True
5697,3458,1,2022-04-15T09:15:00,48,Inbound,Technical Deep Dive,Completed,2,0.64,64,7,True
5698,331,10,2024-12-05T11:45:00,20,Outbound,Check-In,Completed,2,0.6,48,9,False
5699,1315,8,2024-12-27T10:00:00,49,Outbound,QBR,Completed,6,0.72,276,2,False
5700,4172,16,2023-10-12T15:30:00,46,Outbound,Check-In,Completed,4,0.61,78,1,True
5701,3490,10,2022-11-05T09:30:00,28,Inbound,Follow-Up,Completed,3,0.54,38,9,False
5702,4961,1,2024-01-31T09:45:00,28,Outbound,Negotiation,Completed,6,0.47,163,16,True
5703,2990,10,2024-08-26T15:15:00,54,Outbound,Negotiation,Completed,8,0.63,181,17,True
5704,2366,10,2022-04-05T09:45:00,39,Outbound,Check-In,Completed,5,0.65,70,16,True
5705,3357,5,2020-12-25T10:30:00,47,Outbound,Demo,Completed,6,0.43,62,7,False
5706,17,9,2022-05-04T16:30:00,24,Outbound,Negotiation,Completed,3,0.61,118,9,False
