activity_id,lead_id,campaign_id,activity_type,activity_date,utm_source
19638,4095,59,Ad Click,2022-11-26T05:42:00,twitter
19639,7283,,Email Open,2021-02-04T19:49:00,
19640,6916,83,Email Click,2024-08-10T15:34:00,
19641,4929,191,Email Open,2023-04-01T22:57:00,
19642,4955,82,Email Open,2024-11-29T22:06:00,
19643,4686,188,Page Visit,2024-05-21T13:26:00,facebook
19644,2626,80,Email Click,2023-03-11T23:45:00,
19645,7174,100,Webinar Registration,2021-01-27T01:10:00,
19646,4031,163,Ad Click,2021-12-31T17:06:00,facebook
19647,3023,171,Email Click,2024-11-01T06:05:00,
19648,2611,167,Content Download,2020-11-19T15:56:00,
19649,7980,11,Email Click,2022-05-11T15:41:00,
19650,6352,85,Page Visit,2020-10-17T19:58:00,facebook
19651,4376,150,Email Bounce,2021-02-25T09:36:00,
19652,7064,,Email Click,2022-12-09T00:54:00,
19653,1336,138,Webinar Attended,2024-04-17T15:27:00,
19654,7298,82,Email Open,2024-11-15T05:05:00,
19655,2680,152,Form Fill,2020-04-24T21:57:00,
19656,2550,,Content Download,2021-02-21T16:12:00,
19657,1235,14,Ad Click,2020-08-27T08:08:00,twitter
19658,3062,85,Form Fill,2020-10-24T22:18:00,referral
19659,100,147,Content Download,2022-06-23T20:48:00,
19660,3611,14,Form Fill,2020-08-08T08:59:00,facebook
19661,723,50,Email Click,2024-09-13T07:57:00,
19662,6159,191,Email Open,2023-04-11T16:46:00,
19663,4903,135,Email Click,2024-12-03T10:19:00,
19664,3211,173,Email Click,2023-07-01T17:30:00,
19665,1596,167,Webinar Registration,2020-09-02T01:02:00,
19666,7772,123,Page Visit,2020-05-09T09:44:00,google
19667,6900,99,Ad Click,2022-09-13T08:14:00,direct
19668,6688,99,Page Visit,2022-12-10T22:01:00,referral
19669,5350,53,Email Open,2024-01-09T04:14:00,
19670,1555,107,Page Visit,2021-10-15T13:43:00,referral
19671,6960,22,Email Open,2021-01-03T19:44:00,
19672,1988,,Email Open,2023-12-08T09:24:00,
19673,1719,119,Webinar Attended,2023-08-11T04:36:00,
19674,3391,125,Email Open,2024-12-13T00:00:00,
19675,6687,28,Ad Click,2020-06-15T00:04:00,linkedin
19676,4967,93,Content Download,2021-02-21T23:20:00,
19677,3404,187,Ad Click,2021-12-13T03:24:00,referral
19678,1045,81,Content Download,2020-04-12T13:12:00,
19679,4093,146,Ad Click,2023-12-15T06:34:00,referral
19680,5459,183,Email Open,2020-11-27T14:43:00,
19681,5383,122,Email Click,2023-10-14T14:26:00,
19682,1869,170,Unsubscribe,2023-01-05T14:25:00,
19683,7974,122,Email Click,2023-09-23T18:42:00,
19684,6917,29,Email Bounce,2020-09-27T06:44:00,
19685,6084,,Email Click,2024-05-12T23:51:00,
19686,7277,1,Email Bounce,2020-03-24T14:45:00,
19687,468,53,Webinar Attended,2024-01-12T06:42:00,
19688,1681,153,Page Visit,2021-09-20T02:28:00,linkedin
19689,4982,17,Email Click,2022-09-14T06:34:00,
19690,2367,122,Form Fill,2023-11-27T06:23:00,google
19691,4203,48,Page Visit,2022-04-24T08:17:00,google
19692,1488,102,Form Fill,2023-04-22T04:09:00,
19693,544,44,Email Click,2021-06-11T23:23:00,
19694,5069,199,Page Visit,2024-02-09T04:37:00,twitter
19695,3207,55,Ad Click,2022-01-19T17:41:00,direct
19696,1225,174,,2020-05-08T11:32:00,
19697,4129,77,Email Click,2020-03-11T21:20:00,
19698,398,,Email Open,2022-05-20T19:34:00,
19699,3482,76,Content Download,2021-04-13T02:21:00,
19700,264,15,Webinar Registration,2024-11-02T22:23:00,
19701,6050,145,Email Open,2020-06-05T06:39:00,
19702,5199,140,Webinar Registration,2020-05-27T19:01:00,
19703,3986,196,Email Click,2024-06-23T10:39:00,
19704,1936,183,Email Click,2021-01-23T12:51:00,
19705,4246,136,Page Visit,2020-05-27T03:01:00,linkedin
19706,6893,182,Email Open,2021-03-07T05:02:00,
19707,6050,188,Ad Click,2024-06-13T21:55:00,facebook
19708,1076,96,,2022-01-04T19:44:00,
19709,156,73,Email Click,2021-09-17T01:59:00,
19710,3494,3,Email Open,2024-02-09T14:00:00,
19711,3575,113,Email Click,2020-12-23T10:47:00,
19712,7549,157,Ad Click,2020-06-27T21:59:00,twitter
19713,1571,34,Ad Click,2023-06-18T09:32:00,twitter
19714,463,9,Form Fill,2020-10-14T08:32:00,facebook
19715,1572,7,Webinar Registration,2023-10-13T23:43:00,
19716,7711,186,Email Open,2024-10-21T23:14:00,
19717,2512,,Ad Click,2024-12-18T00:00:00,direct
19718,4707,74,Email Click,2023-05-20T05:36:00,
19719,6563,91,Page Visit,2024-04-01T18:53:00,google
19720,1095,150,Email Open,2021-02-20T19:38:00,
19721,2777,35,Email Open,2020-11-27T19:08:00,
19722,1255,115,Content Download,2020-06-01T03:00:00,
19723,3777,48,Webinar Attended,2022-04-17T16:24:00,
19724,2306,179,Webinar Registration,2020-04-26T08:38:00,
19725,6188,104,Email Open,2021-05-04T20:46:00,
19726,450,75,Form Fill,2023-09-05T14:32:00,twitter
19727,2847,155,Ad Click,2021-10-28T19:28:00,linkedin
19728,7561,40,Content Download,2021-10-13T14:07:00,
19729,3309,44,Form Fill,2021-06-15T13:09:00,direct
19730,98,122,Webinar Registration,2023-11-03T05:42:00,
19731,6099,132,Email Open,2022-10-15T06:22:00,
19732,6855,88,Content Download,2024-04-05T08:40:00,
19733,4962,1,Email Open,2020-02-01T07:24:00,
19734,1016,,Form Fill,2021-12-09T14:57:00,facebook
19735,6431,159,Email Open,2021-06-29T08:45:00,
19736,5249,130,Webinar Registration,2021-07-12T09:53:00,
19737,4859,1,Page Visit,2020-02-11T11:36:00,twitter
19738,1625,1,Email Bounce,2020-01-27T09:35:00,
19739,7576,59,Webinar Registration,2022-11-15T22:11:00,
19740,7347,119,Ad Click,2023-08-02T18:13:00,google
19741,5605,73,Email Open,2021-06-29T23:25:00,
19742,73,50,Email Bounce,2024-09-15T13:16:00,
19743,5292,164,Ad Click,2022-02-11T09:17:00,direct
19744,5576,35,Email Click,2021-01-19T12:18:00,
19745,1714,41,Form Fill,2023-04-23T21:56:00,twitter
19746,3983,49,Email Open,2023-05-14T18:01:00,
19747,6001,52,Webinar Attended,2020-10-30T05:51:00,
19748,664,37,Page Visit,2022-03-12T02:19:00,twitter
19749,1427,189,Page Visit,2024-10-21T06:16:00,google
19750,976,99,Email Click,2022-09-22T11:44:00,
19751,5682,92,Page Visit,2021-08-13T07:59:00,direct
19752,1123,151,Form Fill,2023-02-21T00:21:00,
19753,6267,87,Email Open,2021-04-15T08:51:00,
19754,6386,127,Content Download,2020-02-10T13:06:00,
19755,7871,150,Email Open,2021-01-18T15:03:00,
19756,2567,103,Content Download,2023-04-26T02:24:00,
19757,663,13,Page Visit,2023-06-02T03:05:00,twitter
19758,5308,10,Ad Click,2023-05-16T21:36:00,
19759,7104,184,Content Download,2021-03-31T14:41:00,
19760,6280,35,Webinar Attended,2020-12-21T00:33:00,
19761,4384,150,,2021-01-15T01:29:00,
19762,7927,178,Content Download,2021-04-27T23:52:00,
19763,1696,195,Email Click,2024-11-21T15:35:00,
19764,5860,86,Email Click,2021-10-04T19:40:00,
19765,2007,112,Page Visit,2020-09-11T14:39:00,referral
19766,4181,33,Ad Click,2020-12-19T01:23:00,referral
19767,4419,175,Page Visit,2020-07-12T04:25:00,twitter
19768,1436,178,Email Open,2021-04-23T13:56:00,
19769,7687,23,Webinar Registration,2024-01-18T23:50:00,
19770,5704,111,Content Download,2024-11-06T13:40:00,
19771,2370,71,Unsubscribe,2021-05-09T04:30:00,
19772,6460,174,Webinar Registration,2020-05-05T14:47:00,
19773,4057,100,Webinar Registration,2021-01-11T07:41:00,
19774,1088,12,Email Open,2022-06-30T20:34:00,
19775,2839,187,Ad Click,2021-09-17T19:56:00,twitter
19776,1147,35,,2020-12-25T23:37:00,
19777,1647,164,Email Open,2022-03-14T14:36:00,
19778,4389,145,Form Fill,2020-06-16T03:18:00,direct
19779,7297,179,Email Open,2020-04-14T03:49:00,
19780,3058,92,Form Fill,2021-08-19T17:52:00,facebook
19781,6295,179,Ad Click,2020-04-10T11:53:00,google
19782,5848,,Ad Click,2024-10-17T00:15:00,facebook
19783,2188,41,Email Click,2030-03-15T14:30:00,
19784,7236,180,Ad Click,2021-09-14T15:11:00,google
19785,3046,81,Ad Click,2020-04-20T07:35:00,google
19786,963,130,Ad Click,2021-04-25T06:31:00,direct
19787,3671,159,Email Bounce,2021-05-13T14:36:00,
19788,5894,136,Page Visit,2020-04-29T09:49:00,
19789,3134,41,Form Fill,2023-04-18T18:01:00,google
19790,7261,144,Content Download,2022-08-13T15:21:00,
19791,7128,105,Email Click,2021-08-09T14:33:00,
19792,5055,186,Email Open,2024-11-03T16:32:00,
19793,1533,94,Webinar Registration,2020-09-26T00:14:00,
19794,1006,181,Email Open,2030-03-15T14:30:00,
19795,7006,126,Page Visit,2021-06-11T11:20:00,referral
19796,3879,153,Webinar Registration,2021-09-12T19:48:00,
19797,6875,138,Webinar Attended,2024-04-24T02:16:00,
19798,1408,173,Content Download,2023-06-05T10:32:00,
19799,1349,91,Page Visit,2024-04-23T07:40:00,direct
19800,4302,182,Email Click,2020-12-29T02:03:00,
19801,5977,14,Webinar Registration,2020-07-05T19:19:00,
19802,5037,129,Form Fill,2023-02-27T19:52:00,
19803,3609,183,Email Open,2020-11-12T23:35:00,
19804,3407,45,Content Download,2021-05-14T17:24:00,
19805,5745,,Content Download,2024-04-14T03:48:00,
19806,2860,38,Form Fill,2024-06-05T13:50:00,direct
19807,975,184,Email Open,2021-03-18T17:31:00,
19808,4269,183,Email Open,2020-11-08T23:06:00,
19809,356,141,Content Download,2022-12-13T07:55:00,
19810,72,,Page Visit,2020-11-19T01:25:00,google
19811,6470,85,Form Fill,2020-10-06T02:27:00,referral
19812,1800,108,Webinar Registration,2023-11-30T17:17:00,
19813,4075,153,Email Open,2021-09-25T15:41:00,
19814,1116,21,Page Visit,2022-01-15T19:44:00,facebook
19815,631,,Webinar Registration,2024-06-24T11:21:00,
19816,6022,86,Email Open,2021-09-10T17:10:00,
19817,570,146,Content Download,2023-11-28T02:45:00,
19818,7227,144,Email Open,2022-11-03T13:33:00,
19819,1508,51,Content Download,2024-07-06T09:50:00,
19820,4991,178,Page Visit,2021-04-23T18:29:00,facebook
19821,4519,196,Content Download,2024-04-12T10:55:00,
19822,5815,188,Webinar Attended,2024-05-20T11:03:00,
19823,6893,136,Email Bounce,2020-06-15T00:52:00,
19824,3053,89,Form Fill,2022-04-26T19:58:00,direct
19825,3691,1,Content Download,2020-01-26T03:42:00,
19826,5487,178,Email Click,2021-05-09T06:37:00,
19827,7645,193,Page Visit,2020-12-14T07:14:00,linkedin
19828,4106,46,Email Click,2024-09-27T11:31:00,
19829,3777,187,Page Visit,2021-09-23T10:58:00,linkedin
19830,1872,113,Email Open,2020-12-18T20:48:00,
19831,3480,82,Webinar Attended,2024-11-04T02:11:00,
19832,6595,151,Email Open,2023-02-18T16:11:00,
19833,4210,15,Webinar Registration,2024-11-28T14:16:00,
19834,1472,130,Form Fill,2021-06-19T22:23:00,linkedin
19835,945,104,Email Click,2021-05-14T13:27:00,
19836,6232,123,Content Download,2020-04-03T18:37:00,
19837,2112,31,Email Click,2020-10-14T09:35:00,
19838,3002,77,Form Fill,2020-02-10T22:35:00,
19839,7751,82,Form Fill,2024-12-03T00:00:00,facebook
19840,5672,16,Webinar Attended,2024-01-02T13:37:00,
19841,6862,186,Email Bounce,2024-10-19T11:56:00,
19842,2649,113,Email Click,2021-01-04T00:44:00,
19843,198,183,Ad Click,2020-10-30T18:57:00,direct
19844,7542,49,Content Download,2023-04-21T06:08:00,
19845,6,102,Content Download,2023-04-20T03:54:00,
19846,1427,150,Page Visit,2021-01-31T17:34:00,facebook
19847,2822,,Form Fill,2020-05-19T23:43:00,twitter
19848,5469,55,Email Open,2022-01-06T10:18:00,
19849,3922,10,Email Open,2023-03-11T07:34:00,
19850,350,110,Content Download,2022-12-21T06:54:00,
19851,2034,112,Webinar Attended,2020-09-15T05:27:00,
19852,887,58,Email Open,2023-02-17T06:33:00,
19853,2722,85,Email Click,2020-08-26T08:37:00,
19854,6272,101,Email Open,2021-03-31T03:24:00,
19855,6105,185,Webinar Registration,2023-07-21T07:00:00,
19856,6111,,Email Open,2024-12-26T00:00:00,
19857,7763,138,Email Open,2024-05-28T17:10:00,
19858,5752,137,Webinar Registration,2023-07-03T06:52:00,
19859,3822,16,Webinar Attended,2023-12-26T08:23:00,
19860,7550,75,Email Click,2023-09-21T10:08:00,
19861,3438,44,Email Bounce,2021-06-14T07:16:00,
19862,213,104,Email Click,2021-05-16T21:38:00,
19863,6046,102,Ad Click,2023-05-11T04:30:00,
19864,7773,132,Email Open,2022-11-04T18:10:00,
19865,1705,128,Form Fill,2020-10-25T12:32:00,facebook
19866,1479,162,Ad Click,2024-03-23T05:56:00,referral
19867,3962,128,Page Visit,2020-10-24T16:17:00,twitter
19868,5090,32,Webinar Registration,2022-08-03T10:57:00,
19869,2694,127,Page Visit,2020-03-03T12:24:00,twitter
19870,4974,98,Content Download,2023-06-22T17:30:00,
19871,7515,69,Email Open,2020-08-22T16:56:00,
19872,4900,22,Content Download,2021-01-04T04:05:00,
19873,469,166,Webinar Attended,2023-06-30T12:28:00,
19874,5384,149,Email Open,2024-06-23T11:07:00,
19875,2933,168,Email Bounce,2021-01-31T11:26:00,
19876,7649,66,Page Visit,2023-04-28T08:07:00,referral
19877,5580,182,Page Visit,2020-11-25T04:02:00,linkedin
19878,4483,,Email Click,2021-05-01T11:12:00,
19879,2844,29,Form Fill,2020-09-18T12:11:00,referral
19880,7388,13,Email Open,2023-06-07T15:58:00,
19881,2907,87,Email Open,2021-04-24T08:04:00,
19882,6634,198,Form Fill,2022-09-01T05:37:00,referral
19883,7189,175,Form Fill,2020-07-15T02:38:00,linkedin
19884,2962,18,Content Download,2024-04-01T02:18:00,
19885,4727,100,Content Download,2021-01-02T05:10:00,
19886,7655,129,Email Click,2023-02-07T03:52:00,
19887,2166,49,Email Open,2023-05-16T22:27:00,
19888,2831,97,Webinar Attended,2021-08-24T16:19:00,
19889,6513,3,Form Fill,2024-02-01T06:27:00,referral
19890,1866,153,Page Visit,2021-09-15T03:18:00,google
19891,2548,73,Form Fill,2021-06-19T09:06:00,
19892,313,114,Page Visit,2023-12-20T11:51:00,linkedin
19893,6825,44,Email Click,2021-06-13T21:24:00,
19894,5991,97,Webinar Attended,2021-08-16T21:28:00,
19895,3682,129,Email Open,2023-01-27T13:54:00,
19896,3930,138,Webinar Attended,2024-04-20T22:49:00,
19897,1341,121,Email Click,2020-06-24T18:21:00,
19898,5999,149,Form Fill,2024-06-19T08:22:00,twitter
19899,6698,47,Form Fill,2020-03-19T13:05:00,facebook
19900,114,62,Ad Click,2021-04-28T22:15:00,facebook
19901,3179,9,Form Fill,2020-10-16T03:27:00,facebook
19902,2618,128,Page Visit,2020-09-30T11:40:00,linkedin
19903,3804,44,Webinar Registration,2021-06-21T19:00:00,
19904,4692,134,Ad Click,2020-12-16T18:04:00,direct
19905,2599,135,Content Download,2024-10-21T17:38:00,
19906,7981,37,Content Download,2022-03-01T06:19:00,
19907,643,114,Email Bounce,2023-11-30T19:04:00,
19908,7687,118,Email Open,2023-10-10T16:47:00,
19909,6584,47,Page Visit,2020-03-22T04:44:00,referral
19910,7090,60,Email Open,2021-03-06T01:02:00,
19911,3471,42,Content Download,2024-06-26T19:39:00,
19912,2380,117,Email Open,2020-10-20T20:56:00,
19913,7557,163,Page Visit,2021-12-25T12:52:00,
19914,89,182,Ad Click,2021-02-09T13:10:00,facebook
19915,1881,119,Email Click,2030-03-15T14:30:00,
19916,2968,186,Form Fill,2024-10-15T12:48:00,twitter
19917,4299,162,Webinar Registration,2024-03-21T12:45:00,
19918,6336,170,Email Open,2022-11-17T03:58:00,
19919,1165,146,Page Visit,2023-12-14T00:04:00,direct
19920,1316,82,Page Visit,2024-12-23T08:47:00,linkedin
19921,4962,131,Form Fill,2022-08-07T04:11:00,direct
19922,4262,98,Email Open,2023-09-05T11:26:00,
19923,4689,121,Email Open,2020-05-10T23:51:00,
19924,3714,115,Webinar Attended,2020-05-11T14:24:00,
19925,6679,185,,2023-08-04T12:23:00,twitter
19926,7651,18,Email Open,2024-04-05T14:54:00,
19927,4253,186,Unsubscribe,2024-10-17T16:42:00,
19928,7844,72,Content Download,2024-07-11T01:28:00,
19929,147,26,Email Open,2022-07-31T05:27:00,
19930,3906,171,Email Click,2024-10-26T01:00:00,
19931,6185,108,Content Download,2023-12-10T05:23:00,
19932,5798,76,Form Fill,2021-04-18T00:39:00,google
19933,1374,95,Webinar Registration,2020-02-03T23:06:00,
19934,7341,65,Email Open,2022-09-11T12:09:00,
19935,2302,95,,2020-01-25T03:15:00,facebook
19936,4329,48,Content Download,2022-04-22T13:45:00,
19937,7242,145,Email Open,2020-05-18T03:52:00,
19938,3454,15,Email Click,2024-12-20T16:33:00,
19939,7144,121,Email Open,2020-07-01T07:33:00,
19940,7667,163,Form Fill,2021-11-07T15:23:00,twitter
19941,2444,60,Form Fill,2021-03-10T01:09:00,referral
19942,2125,123,Email Open,2020-05-30T18:01:00,
19943,944,86,Email Open,2021-10-09T16:34:00,
19944,5588,79,Webinar Registration,2023-10-12T20:57:00,
19945,6905,155,Email Open,2021-12-30T22:01:00,
19946,5379,128,Content Download,2020-10-28T17:43:00,
19947,4972,135,Content Download,2024-12-11T04:30:00,
19948,7235,64,Email Open,2022-07-17T13:38:00,
19949,3212,167,Email Click,2020-09-20T03:39:00,
19950,217,109,Email Click,2020-03-14T19:44:00,
19951,763,158,Form Fill,2024-12-06T18:16:00,direct
19952,2163,12,Email Open,2022-09-04T05:05:00,
19953,5979,110,Email Open,2023-02-12T12:52:00,
19954,2279,151,Email Open,2023-01-13T23:39:00,
19955,421,157,Ad Click,2020-07-05T11:59:00,
19956,6535,86,Unsubscribe,2021-10-09T19:40:00,
19957,81,192,Email Bounce,2024-10-06T19:26:00,
19958,7290,108,Ad Click,2023-11-21T16:15:00,twitter
19959,2592,158,Page Visit,2024-12-22T00:00:00,facebook
19960,2278,141,Webinar Registration,2022-12-16T23:41:00,
19961,7529,124,Email Open,2022-02-07T21:55:00,
19962,3501,41,,2023-05-21T04:39:00,google
19963,1398,194,Email Click,2023-07-20T20:42:00,
19964,6277,9,Content Download,2020-11-06T07:40:00,
19965,2614,129,Unsubscribe,2030-03-15T14:30:00,
19966,5051,122,,2023-09-22T18:14:00,linkedin
19967,889,70,Email Open,2024-02-22T14:11:00,
19968,6928,58,Page Visit,2022-12-11T04:48:00,linkedin
19969,2935,31,Content Download,2020-10-20T18:36:00,
19970,34,174,Email Open,2020-04-28T16:33:00,
19971,5758,51,Form Fill,2024-06-02T04:57:00,
19972,1803,72,Email Open,2024-07-12T03:22:00,
19973,1428,,Page Visit,2023-07-12T18:13:00,referral
19974,1225,167,Content Download,2020-09-18T11:58:00,
19975,7598,2,Content Download,2024-12-24T14:17:00,
19976,4173,69,Content Download,2020-09-08T06:20:00,
19977,3419,87,Page Visit,2021-04-20T03:01:00,direct
19978,1651,156,Ad Click,2024-03-23T03:11:00,twitter
19979,5877,139,Email Open,2020-11-01T20:12:00,
19980,1819,62,Webinar Registration,2021-03-12T07:52:00,
19981,715,107,Ad Click,2021-10-16T07:18:00,facebook
19982,7931,,Email Click,2023-03-24T12:21:00,
19983,3181,85,Email Bounce,2020-09-28T18:58:00,
19984,1344,132,Email Click,2030-03-15T14:30:00,
19985,2688,90,Unsubscribe,2030-03-15T14:30:00,
19986,1629,,Webinar Registration,2020-12-24T03:16:00,
19987,2420,66,Form Fill,2023-04-14T11:54:00,referral
19988,6659,192,Email Open,2024-09-24T16:35:00,
19989,2725,180,Unsubscribe,2021-09-11T23:53:00,
19990,6252,66,Email Open,2023-04-29T07:36:00,
19991,3525,76,Email Click,2021-05-10T14:47:00,
19992,5989,193,Email Open,2020-11-20T18:42:00,
19993,7155,187,Content Download,2021-09-17T02:01:00,
19994,3391,33,Form Fill,2020-11-04T05:24:00,
19995,2707,99,Unsubscribe,2022-08-27T08:27:00,
19996,1541,141,Form Fill,2022-12-26T10:50:00,direct
19997,1939,198,,2022-08-31T21:19:00,
19998,7606,34,Webinar Registration,2023-06-22T03:44:00,
19999,5470,96,Webinar Registration,2021-11-04T18:47:00,
20000,5119,133,Form Fill,2030-03-15T14:30:00,
20001,1397,3,Ad Click,2024-02-01T02:01:00,facebook
20002,2333,3,Unsubscribe,2024-02-09T10:21:00,
20003,4523,121,Webinar Registration,2020-06-05T18:54:00,
20004,6593,17,Form Fill,2022-08-08T06:13:00,google
20005,6264,115,Form Fill,2020-06-06T08:02:00,twitter
20006,5652,66,Page Visit,2023-04-23T02:18:00,direct
20007,2901,13,Ad Click,2023-06-15T14:31:00,linkedin
20008,2932,73,Ad Click,2021-09-03T12:52:00,google
20009,852,1,Email Click,2020-01-19T01:12:00,
20010,1328,143,Email Click,2020-05-14T23:57:00,
20011,3118,43,,2020-05-04T13:45:00,
20012,7080,162,Email Open,2024-03-09T18:17:00,
20013,176,2,Form Fill,2024-12-27T00:00:00,google
20014,4570,93,Content Download,2021-03-18T16:09:00,
20015,456,21,Email Open,2022-01-06T18:53:00,
20016,5539,31,Ad Click,2020-08-30T12:56:00,twitter
20017,4570,90,,2020-10-25T05:09:00,direct
20018,7608,117,Email Open,2020-11-23T22:36:00,
20019,6654,120,Email Bounce,2021-05-12T11:20:00,
20020,6692,96,Content Download,2021-12-27T19:44:00,
20021,545,186,Email Open,2024-10-24T03:27:00,
20022,6263,65,Content Download,2022-12-23T04:57:00,
20023,6401,77,Form Fill,2020-04-18T17:16:00,direct
20024,2309,137,Ad Click,2023-07-05T00:56:00,
20025,1598,35,Content Download,2020-12-31T07:10:00,
20026,6872,69,Email Click,2020-08-10T13:36:00,
20027,1303,59,Email Open,2022-10-24T10:50:00,
20028,4420,44,Form Fill,2021-06-19T06:54:00,twitter
20029,533,14,Email Open,2020-08-24T19:00:00,
20030,5990,66,Ad Click,2023-05-03T17:15:00,linkedin
20031,729,46,Content Download,2024-09-26T10:26:00,
